"","document","topic","gamma","outlet","date"
"796","text2272",3,0.482757730301861,"newsweek","2018-10-30"
"797","text2294",3,0.698372307945089,"newsweek","2018-10-30"
"798","text2296",3,0.434788900886934,"newsweek","2018-10-30"
"799","text2304",3,0.908305954561672,"newsweek","2018-10-30"
"800","text2650",3,0.509443088048262,"nytimes","2018-10-30"
"801","text2677",3,0.56060272652473,"nytimes","2018-10-30"
"802","text2711",3,0.580485956561969,"nytimes","2018-10-30"
"803","text2722",3,0.332282022518248,"nytimes","2018-10-30"
"804","text2734",3,0.5680544813355,"nytimes","2018-10-30"
"805","text2744",3,0.502198235737031,"nytimes","2018-10-30"
"806","text2837",3,0.366440699574247,"politico","2018-10-30"
"807","text2999",3,0.774034991681508,"thehill","2018-10-30"
"808","text3004",3,0.389218047815883,"thehill","2018-10-30"
"809","text237",4,0.27810649322828,"abcnews","2018-10-30"
"810","text274",4,0.534252984496196,"abcnews","2018-10-30"
"811","text280",4,0.580572171042248,"abcnews","2018-10-30"
"812","text540",4,0.58909538095013,"breitbart","2018-10-30"
"813","text559",4,0.478922753631534,"breitbart","2018-10-30"
"814","text561",4,0.671862043443443,"breitbart","2018-10-30"
"815","text570",4,0.432623016114458,"breitbart","2018-10-30"
"816","text887",4,0.702503197858615,"cnbc","2018-10-30"
"817","text990",4,0.750364241071142,"dailykos","2018-10-30"
"818","text1000",4,0.307058499039177,"dailykos","2018-10-30"
"819","text1004",4,0.345773819128549,"dailykos","2018-10-30"
"820","text1010",4,0.477200436583649,"dailykos","2018-10-30"
"821","text1364",4,0.373959917759851,"foxnews","2018-10-30"
"822","text1429",4,0.591676421101047,"foxnews","2018-10-30"
"823","text1431",4,0.617635277211298,"foxnews","2018-10-30"
"824","text1432",4,0.497753317837118,"foxnews","2018-10-30"
"825","text1453",4,0.575683964749676,"foxnews","2018-10-30"
"826","text1471",4,0.689889316781484,"foxnews","2018-10-30"
"827","text1496",4,0.813569519363821,"foxnews","2018-10-30"
"828","text1507",4,0.495311378729198,"foxnews","2018-10-30"
"829","text1547",4,0.530068180044959,"foxnews","2018-10-30"
"830","text1551",4,0.392959070310134,"foxnews","2018-10-30"
"831","text1728",4,0.719537891456123,"huffingtonpost","2018-10-30"
"832","text1736",4,0.53229945601856,"huffingtonpost","2018-10-30"
"833","text1781",4,0.352641609293834,"huffingtonpost","2018-10-30"
"834","text1787",4,0.709761869465183,"huffingtonpost","2018-10-30"
"835","text2034",4,0.388400001432375,"motherjones","2018-10-30"
"836","text2035",4,0.30356594764073,"motherjones","2018-10-30"
"837","text2234",4,0.567229577823296,"newsweek","2018-10-30"
"838","text2282",4,0.447545969439756,"newsweek","2018-10-30"
"839","text2283",4,0.477983476562512,"newsweek","2018-10-30"
"840","text2312",4,0.627183256939112,"newsweek","2018-10-30"
"841","text2313",4,0.868479477552321,"newsweek","2018-10-30"
"842","text2346",4,0.340505891803026,"newsweek","2018-10-30"
"843","text2348",4,0.434431665057346,"newsweek","2018-10-30"
"844","text2676",4,0.360564420365457,"nytimes","2018-10-30"
"845","text2690",4,0.503669619340678,"nytimes","2018-10-30"
"846","text2731",4,0.575198682058445,"nytimes","2018-10-30"
"847","text2747",4,0.520908575117839,"nytimes","2018-10-30"
"848","text2833",4,0.587130117688817,"politico","2018-10-30"
"849","text2834",4,0.649044358943414,"politico","2018-10-30"
"850","text2969",4,0.740728360447365,"thehill","2018-10-30"
"851","text2971",4,0.73404909494095,"thehill","2018-10-30"
"852","text2973",4,0.4137526676739,"thehill","2018-10-30"
"853","text2975",4,0.566774785322858,"thehill","2018-10-30"
"854","text2977",4,0.746705304280738,"thehill","2018-10-30"
"855","text2980",4,0.370220903471709,"thehill","2018-10-30"
"856","text2984",4,0.576086668432204,"thehill","2018-10-30"
"857","text2994",4,0.502406639445813,"thehill","2018-10-30"
"858","text3001",4,0.584184193338584,"thehill","2018-10-30"
"859","text3007",4,0.586835453763698,"thehill","2018-10-30"
"860","text3008",4,0.604793568297468,"thehill","2018-10-30"
"861","text3011",4,0.580964741969038,"thehill","2018-10-30"
"862","text3014",4,0.331126658385261,"thehill","2018-10-30"
"863","text3055",4,0.53696060966147,"thinkprogress","2018-10-30"
"864","text3067",4,0.528359116396824,"thinkprogress","2018-10-30"
"865","text3106",4,0.519992730338568,"townhall","2018-10-30"
"866","text3107",4,0.489526677497449,"townhall","2018-10-30"
"867","text3140",4,0.411922454552097,"vice","2018-10-30"
"868","text3300",4,0.436307864336898,"washingtonpost","2018-10-30"
"869","text3348",4,0.386238870366435,"washingtonpost","2018-10-30"
"870","text3355",4,0.374349664263449,"washingtonpost","2018-10-30"
"871","text1025",5,0.411043534093764,"dailykos","2018-10-30"
"872","text1448",5,0.519284632678659,"foxnews","2018-10-30"
"873","text1749",5,0.729535891008228,"huffingtonpost","2018-10-30"
"874","text1767",5,0.558765378220578,"huffingtonpost","2018-10-30"
"875","text1776",5,0.453934253920197,"huffingtonpost","2018-10-30"
"876","text1813",5,0.710472935435417,"huffingtonpost","2018-10-30"
"877","text1825",5,0.616274522410739,"huffingtonpost","2018-10-30"
"878","text1935",5,0.452451180737362,"infowars","2018-10-30"
"879","text2212",5,0.568094539606296,"newsweek","2018-10-30"
"880","text2249",5,0.36835292428512,"newsweek","2018-10-30"
"881","text2263",5,0.324494606208727,"newsweek","2018-10-30"
"882","text2671",5,0.514983466702663,"nytimes","2018-10-30"
"883","text2988",5,0.327071081053008,"thehill","2018-10-30"
"884","text3054",5,0.522674409827766,"thinkprogress","2018-10-30"
"885","text3128",5,0.419709793630799,"vice","2018-10-30"
"886","text3309",5,0.677012191577267,"washingtonpost","2018-10-30"
