"X","document","topic","gamma","outlet","date","location","zip","medianIncome","majorityRace","countyVote","dead","injured","total","childrenHarmed","ideology"
639,"text7287","5",0.407646434136887,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
640,"text7289","5",0.447653300826093,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
640,"text7289","5",0.447653300826093,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
641,"text7293","5",0.755014794692303,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
641,"text7293","5",0.755014794692303,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
642,"text7305","5",0.446139849679833,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
642,"text7305","5",0.446139849679833,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
643,"text7310","5",0.757663128005342,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
643,"text7310","5",0.757663128005342,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
644,"text7320","5",0.67033600696368,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
644,"text7320","5",0.67033600696368,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
645,"text7322","5",0.752008678626328,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
645,"text7322","5",0.752008678626328,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
646,"text7323","5",0.711987105794773,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
646,"text7323","5",0.711987105794773,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
647,"text7326","5",0.437137267254931,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
647,"text7326","5",0.437137267254931,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
648,"text14561","5",0.46391073438053,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
648,"text14561","5",0.46391073438053,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
649,"text14576","5",0.280896870798043,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
649,"text14576","5",0.280896870798043,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
650,"text14629","5",0.755676500836388,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
650,"text14629","5",0.755676500836388,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
651,"text14676","5",0.459441035983454,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
651,"text14676","5",0.459441035983454,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
652,"text14683","5",0.466395133267484,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
652,"text14683","5",0.466395133267484,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
653,"text14871","5",0.491311849150539,"nytimes",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",2.8
653,"text14871","5",0.491311849150539,"nytimes",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",2.8
654,"text18313","5",0.510317221564442,"thinkprogress",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",1.5
654,"text18313","5",0.510317221564442,"thinkprogress",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",1.5
655,"text18315","5",0.436273170773163,"thinkprogress",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",1.5
655,"text18315","5",0.436273170773163,"thinkprogress",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",1.5
656,"text1683","6",0.38537945050988,"breitbart",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.9
656,"text1683","6",0.38537945050988,"breitbart",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.9
657,"text7307","6",0.562799135030168,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
657,"text7307","6",0.562799135030168,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
658,"text7462","6",0.564945950828106,"foxnews",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",4.7
658,"text7462","6",0.564945950828106,"foxnews",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",4.7
659,"text18310","6",0.457886623386601,"thinkprogress",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",1.5
659,"text18310","6",0.457886623386601,"thinkprogress",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",1.5
660,"text18324","6",0.37637016792786,"thinkprogress",2018-10-27,"Pittsburgh, Pennsylvania","15217",3.95124371858143,"1","0",11,6,17,"0",1.5
660,"text18324","6",0.37637016792786,"thinkprogress",2018-10-27,"Memphis, Tennessee","38141",3.85014760171006,"2","0",0,5,5,"1",1.5
661,"text1730","1",0.579858949286784,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
662,"text1735","1",0.520317995459303,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
663,"text1766","1",0.826384073160245,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
664,"text1787","1",0.647115520574981,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
665,"text7273","2",0.627535243566707,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
666,"text7280","2",0.396693714500193,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
667,"text7283","2",0.479296317012964,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
668,"text7294","2",0.705458164561813,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
669,"text7302","2",0.752998393629281,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
670,"text7426","2",0.485894221262421,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
671,"text14834","2",0.374997514652998,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
672,"text18320","2",0.691292015783854,"thinkprogress",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",1.5
673,"text18322","2",0.476952556251046,"thinkprogress",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",1.5
674,"text1687","3",0.640539548800206,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
675,"text1690","3",0.311963521305977,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
676,"text1705","3",0.458749164837185,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
677,"text1706","3",0.452362190386126,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
678,"text1740","3",0.391565423709983,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
679,"text1758","3",0.466641305908708,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
680,"text1777","3",0.311963521305977,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
681,"text7259","3",0.411115091834789,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
682,"text7298","3",0.374172165139362,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
683,"text7337","3",0.407779694962939,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
684,"text7381","3",0.49566189077156,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
685,"text7403","3",0.504778197352528,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
686,"text7436","3",0.401307534272516,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
687,"text7450","3",0.523095172504432,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
688,"text14675","3",0.402235570654596,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
689,"text14678","3",0.432275790128737,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
690,"text14737","3",0.720191871989522,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
691,"text14829","3",0.476646957486249,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
692,"text14832","3",0.600798366961447,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
693,"text18321","3",0.313403586745582,"thinkprogress",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",1.5
694,"text1750","4",0.46098695994913,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
695,"text14657","4",0.45721479657319,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
696,"text14674","4",0.307827188667489,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
697,"text14695","4",0.526138210314045,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
698,"text14768","4",0.433157203513925,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
699,"text14880","4",0.52567290251755,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
700,"text1671","5",0.490632526435938,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
701,"text1678","5",0.433889036354035,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
702,"text1680","5",0.541426977639993,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
703,"text1686","5",0.623812789613884,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
704,"text1696","5",0.427841479289659,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
705,"text1699","5",0.325684225447541,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
706,"text1704","5",0.594320950961161,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
707,"text1708","5",0.360308923654992,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
708,"text7245","5",0.477766177216329,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
709,"text7281","5",0.633077363876723,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
710,"text7284","5",0.456261810181229,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
711,"text7285","5",0.474314538897049,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
712,"text7286","5",0.589558182939392,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
713,"text7288","5",0.604193517973845,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
714,"text7290","5",0.679470912863326,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
715,"text7291","5",0.707676777566589,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
716,"text7308","5",0.823688578270079,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
717,"text7309","5",0.864860566319618,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
718,"text7311","5",0.829898857969179,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
719,"text7312","5",0.81814388008925,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
720,"text7315","5",0.797576333364948,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
721,"text7321","5",0.413611365568197,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
722,"text7325","5",0.559463374838815,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
723,"text7332","5",0.513042169843345,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
724,"text7385","5",0.603363477828019,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
725,"text7386","5",0.603363477828019,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
726,"text7425","5",0.392253298797818,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
727,"text7446","5",0.388955576987342,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
728,"text7456","5",0.398448489995261,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
729,"text7464","5",0.793172291656541,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
730,"text7526","5",0.784988703752073,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
731,"text14650","5",0.480987606994928,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
732,"text14651","5",0.453162593818494,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
733,"text14677","5",0.367881434621267,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
734,"text14680","5",0.463330848660062,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
735,"text14756","5",0.448581607414165,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
736,"text14830","5",0.367881434621267,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
737,"text14831","5",0.452150649040114,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
738,"text14873","5",0.396350668590225,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
739,"text18317","5",0.478502286142535,"thinkprogress",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",1.5
740,"text1710","6",0.508388338283999,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
741,"text1793","6",0.72954012579471,"breitbart",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.9
742,"text7256","6",0.394402481608786,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
743,"text7324","6",0.390773938453929,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
744,"text7475","6",0.374607607141438,"foxnews",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",4.7
745,"text14644","6",0.588536878324385,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
746,"text14649","6",0.344990480814123,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
747,"text14656","6",0.686988540808372,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
748,"text14689","6",0.560608518805856,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
749,"text14722","6",0.520089858426681,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
750,"text14745","6",0.336440477860345,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
751,"text14766","6",0.680269083679027,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
752,"text14789","6",0.421061228304706,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
753,"text14800","6",0.426970112305917,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
754,"text14870","6",0.515318362601902,"nytimes",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",2.8
755,"text18325","6",0.434735716501957,"thinkprogress",2018-10-28,"El Dorado, Arkansas","71730",3.3322045101752,"1","1",2,2,4,"0",1.5
756,"text1722","1",0.773835027858005,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
757,"text1739","1",0.514771114085734,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
758,"text1786","1",0.628872042846805,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
759,"text1864","1",0.714719450496237,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
760,"text1719","2",0.504961235212651,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
761,"text1768","2",0.533824832607411,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
762,"text1782","2",0.516172476909241,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
763,"text7338","2",0.613990673724285,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
764,"text7353","2",0.740520948150968,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
765,"text7357","2",0.72237459033197,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
766,"text7362","2",0.903983067043449,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
767,"text7370","2",0.43582874818438,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
768,"text7372","2",0.322542976349729,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
769,"text7444","2",0.934428027148882,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
770,"text7448","2",0.272173515609992,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
771,"text7452","2",0.957173273953291,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
772,"text7453","2",0.943720847158912,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
773,"text7587","2",0.51824508903029,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
774,"text14711","2",0.530113638610187,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
775,"text14779","2",0.486303815378299,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
776,"text14814","2",0.74331831789704,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
777,"text1720","3",0.417820528893342,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
778,"text1773","3",0.419555850216276,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
779,"text1861","3",0.498695023649154,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
780,"text1868","3",0.342340671210487,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
781,"text1909","3",0.385936213652824,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
782,"text7399","3",0.63910720750186,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
783,"text7472","3",0.707172237046954,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
784,"text7491","3",0.872551663809472,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
785,"text7527","3",0.40898450529987,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
786,"text7545","3",0.831826612242366,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
787,"text7552","3",0.515128845674205,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
788,"text7628","3",0.446949243925742,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
789,"text14735","3",0.644854273260929,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
790,"text14885","3",0.317538855309067,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
791,"text14896","3",0.84448423487819,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
792,"text14908","3",0.91697458474955,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
793,"text14909","3",0.685025603202529,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
794,"text14949","3",0.529964992645751,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
795,"text1755","4",0.393348203600907,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
796,"text1795","4",0.49976623807327,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
797,"text1815","4",0.488275727602647,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
798,"text1824","4",0.393446658250507,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
799,"text1872","4",0.372346110352319,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
800,"text7412","4",0.320321675198948,"foxnews",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.7
801,"text14790","4",0.453552684476842,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
802,"text14794","4",0.478036924782272,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
803,"text14799","4",0.574129413461197,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
804,"text14801","4",0.747337334057567,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
805,"text14812","4",0.463165722212325,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
806,"text14816","4",0.657618255590266,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
807,"text14826","4",0.341284353725854,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
808,"text14827","4",0.440797392155895,"nytimes",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",2.8
809,"text1726","5",0.440240656810957,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
810,"text1784","5",0.821462666637572,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
811,"text1785","5",0.592325377827425,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
812,"text1796","5",0.697617351580745,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
813,"text1807","5",0.459026651044729,"breitbart",2018-10-29,"Riverside, California","92507",3.55534806148941,"1","0",0,7,7,"0",4.9
