"","document","topic","gamma","outlet","date"
"1234","text26121",3,0.599814600965688,"huffingtonpost","2018-10-24"
"1235","text26125",3,0.40029758122471,"huffingtonpost","2018-10-24"
"1236","text26233",3,0.365080573852499,"huffingtonpost","2018-10-24"
"1237","text33929",3,0.738779323628722,"newsweek","2018-10-24"
"1238","text33958",3,0.423515908227887,"newsweek","2018-10-24"
"1239","text34010",3,0.964485664585826,"newsweek","2018-10-24"
"1240","text34019",3,0.490298344283068,"newsweek","2018-10-24"
"1241","text40240",3,0.801865748544107,"nytimes","2018-10-24"
"1242","text40282",3,0.925490748842832,"nytimes","2018-10-24"
"1243","text46178",3,0.346405368665147,"thehill","2018-10-24"
"1244","text1755",4,0.47421519965209,"abcnews","2018-10-24"
"1245","text1870",4,0.45217480593049,"abcnews","2018-10-24"
"1246","text6862",4,0.506888696089205,"breitbart","2018-10-24"
"1247","text6895",4,0.703722555150558,"breitbart","2018-10-24"
"1248","text6978",4,0.5389497508233,"breitbart","2018-10-24"
"1249","text6989",4,0.498978381575686,"breitbart","2018-10-24"
"1250","text11824",4,0.45011067564431,"cnbc","2018-10-24"
"1251","text19037",4,0.421844328114469,"foxnews","2018-10-24"
"1252","text20906",4,0.62662002805632,"foxnews","2018-10-24"
"1253","text31757",4,0.503570978573387,"motherjones","2018-10-24"
"1254","text31758",4,0.692828528840312,"motherjones","2018-10-24"
"1255","text31767",4,0.550112496105538,"motherjones","2018-10-24"
"1256","text33960",4,0.504423814784947,"newsweek","2018-10-24"
"1257","text40073",4,0.645889487171933,"nytimes","2018-10-24"
"1258","text40074",4,0.645889487171933,"nytimes","2018-10-24"
"1259","text44295",4,0.627170800833149,"politico","2018-10-24"
"1260","text44301",4,0.959848112045655,"politico","2018-10-24"
"1261","text44308",4,0.761930600830524,"politico","2018-10-24"
"1262","text46214",4,0.64406767978375,"thehill","2018-10-24"
"1263","text51079",4,0.430736189312548,"washingtonpost","2018-10-24"
"1264","text51097",4,0.474966230141524,"washingtonpost","2018-10-24"
"1265","text19165",5,0.370024380612602,"foxnews","2018-10-24"
"1266","text26209",5,0.506298548051862,"huffingtonpost","2018-10-24"
"1267","text26229",5,0.312245678815693,"huffingtonpost","2018-10-24"
"1268","text33935",5,0.319048133846854,"newsweek","2018-10-24"
"1269","text40208",5,0.368760584706996,"nytimes","2018-10-24"
"1270","text44355",5,0.378993741694079,"politico","2018-10-24"
"1271","text48358",5,0.527867053475901,"thinkprogress","2018-10-24"
"1272","text1905",1,0.935104228025877,"abcnews","2018-10-25"
"1273","text1997",1,0.935104228025877,"abcnews","2018-10-25"
"1274","text7018",1,0.487155630923367,"breitbart","2018-10-25"
"1275","text15709",1,0.35371378683264,"dailykos","2018-10-25"
"1276","text19187",1,0.397395118629108,"foxnews","2018-10-25"
"1277","text19240",1,0.543518077008918,"foxnews","2018-10-25"
"1278","text19261",1,0.43411713774894,"foxnews","2018-10-25"
"1279","text19285",1,0.567678019526475,"foxnews","2018-10-25"
"1280","text19291",1,0.500307783589097,"foxnews","2018-10-25"
"1281","text19402",1,0.379277161362573,"foxnews","2018-10-25"
"1282","text26202",1,0.67534795839902,"huffingtonpost","2018-10-25"
"1283","text34085",1,0.802897062322496,"newsweek","2018-10-25"
"1284","text37838",1,0.960563993688682,"newyorker","2018-10-25"
"1285","text37846",1,0.590354405297974,"newyorker","2018-10-25"
"1286","text40203",1,0.351493555518215,"nytimes","2018-10-25"
"1287","text40227",1,0.517567109468107,"nytimes","2018-10-25"
"1288","text40371",1,0.599241219430664,"nytimes","2018-10-25"
"1289","text49775",1,0.48611105711584,"vice","2018-10-25"
"1290","text49778",1,0.541532926143797,"vice","2018-10-25"
"1291","text51175",1,0.791660190305013,"washingtonpost","2018-10-25"
"1292","text51186",1,0.619568093655021,"washingtonpost","2018-10-25"
"1293","text51203",1,0.771618775225025,"washingtonpost","2018-10-25"
"1294","text7003",2,0.323679822205434,"breitbart","2018-10-25"
"1295","text19229",2,0.401907516632376,"foxnews","2018-10-25"
"1296","text19316",2,0.337828139111232,"foxnews","2018-10-25"
"1297","text26314",2,0.631794343661079,"huffingtonpost","2018-10-25"
"1298","text29737",2,0.396478350092405,"infowars","2018-10-25"
"1299","text29746",2,0.483255773466513,"infowars","2018-10-25"
"1300","text44368",2,0.7039454618971,"politico","2018-10-25"
"1301","text48375",2,0.670435766585359,"thinkprogress","2018-10-25"
"1302","text48393",2,0.650445729966467,"thinkprogress","2018-10-25"
"1303","text1829",3,0.857015589958262,"abcnews","2018-10-25"
"1304","text1842",3,0.565816801241039,"abcnews","2018-10-25"
"1305","text1885",3,0.753803622644122,"abcnews","2018-10-25"
"1306","text19190",3,0.645204584131597,"foxnews","2018-10-25"
"1307","text19213",3,0.95588224757657,"foxnews","2018-10-25"
"1308","text19214",3,0.87959354715391,"foxnews","2018-10-25"
"1309","text19220",3,0.857015589958262,"foxnews","2018-10-25"
"1310","text19222",3,0.779432752693998,"foxnews","2018-10-25"
"1311","text19237",3,0.701374138455304,"foxnews","2018-10-25"
"1312","text19273",3,0.670068654437051,"foxnews","2018-10-25"
"1313","text19295",3,0.987818016499819,"foxnews","2018-10-25"
"1314","text19307",3,0.672027660798956,"foxnews","2018-10-25"
"1315","text19313",3,0.732425970674854,"foxnews","2018-10-25"
"1316","text19384",3,0.778645404930809,"foxnews","2018-10-25"
"1317","text19396",3,0.862818292444993,"foxnews","2018-10-25"
"1318","text26238",3,0.895020869705774,"huffingtonpost","2018-10-25"
"1319","text34070",3,0.959994115315657,"newsweek","2018-10-25"
"1320","text40242",3,0.723433216845479,"nytimes","2018-10-25"
"1321","text40329",3,0.827115497772373,"nytimes","2018-10-25"
"1322","text40363",3,0.82934342318075,"nytimes","2018-10-25"
"1323","text46231",3,0.4753251537329,"thehill","2018-10-25"
"1324","text49777",3,0.57791724073092,"vice","2018-10-25"
"1325","text1853",4,0.744745370178921,"abcnews","2018-10-25"
"1326","text7004",4,0.528949108844464,"breitbart","2018-10-25"
"1327","text7037",4,0.539847310669944,"breitbart","2018-10-25"
"1328","text15739",4,0.472147793742855,"dailykos","2018-10-25"
"1329","text26223",4,0.421192084310324,"huffingtonpost","2018-10-25"
"1330","text26272",4,0.484688835347701,"huffingtonpost","2018-10-25"
"1331","text34109",4,0.963055604355684,"newsweek","2018-10-25"
"1332","text40290",4,0.421190921607311,"nytimes","2018-10-25"
"1333","text40312",4,0.354529539927086,"nytimes","2018-10-25"
"1334","text40315",4,0.349200061369454,"nytimes","2018-10-25"
"1335","text44359",4,0.580115687038201,"politico","2018-10-25"
"1336","text44366",4,0.656648004392747,"politico","2018-10-25"
"1337","text48380",4,0.496045268504902,"thinkprogress","2018-10-25"
"1338","text51162",4,0.424938893501656,"washingtonpost","2018-10-25"
"1339","text51303",4,0.403465138404074,"washingtonpost","2018-10-25"
"1340","text1944",5,0.501206843241503,"abcnews","2018-10-25"
"1341","text6972",5,0.449943275085818,"breitbart","2018-10-25"
"1342","text19368",5,0.440088162357595,"foxnews","2018-10-25"
"1343","text19394",5,0.527992606979722,"foxnews","2018-10-25"
"1344","text26248",5,0.696460344989437,"huffingtonpost","2018-10-25"
"1345","text34074",5,0.588549103867986,"newsweek","2018-10-25"
"1346","text34101",5,0.647141137309107,"newsweek","2018-10-25"
"1347","text37842",5,0.313452835181988,"newyorker","2018-10-25"
"1348","text40289",5,0.501068974822369,"nytimes","2018-10-25"
"1349","text40336",5,0.334658235630171,"nytimes","2018-10-25"
"1350","text44351",5,0.518974701400314,"politico","2018-10-25"
"1351","text46207",5,0.539882464523185,"thehill","2018-10-25"
"1352","text49123",5,0.363012379480277,"townhall","2018-10-25"
"1353","text51168",5,0.470710902870274,"washingtonpost","2018-10-25"
"1354","text1981",1,0.780887043698581,"abcnews","2018-10-26"
"1355","text1989",1,0.719900400090647,"abcnews","2018-10-26"
"1356","text2022",1,0.58890364363021,"abcnews","2018-10-26"
"1357","text2028",1,0.525249134094515,"abcnews","2018-10-26"
"1358","text7092",1,0.324636818705153,"breitbart","2018-10-26"
"1359","text12024",1,0.891286093973041,"cnbc","2018-10-26"
"1360","text15775",1,0.500214735965915,"dailykos","2018-10-26"
"1361","text19325",1,0.701223661859187,"foxnews","2018-10-26"
"1362","text19471",1,0.582286970642521,"foxnews","2018-10-26"
"1363","text19499",1,0.697143034439941,"foxnews","2018-10-26"
"1364","text19507",1,0.697143034439941,"foxnews","2018-10-26"
"1365","text34156",1,0.951018851579156,"newsweek","2018-10-26"
"1366","text34167",1,0.695667470066135,"newsweek","2018-10-26"
"1367","text37852",1,0.481725270299785,"newyorker","2018-10-26"
"1368","text40327",1,0.462885512551567,"nytimes","2018-10-26"
"1369","text40429",1,0.884374935980041,"nytimes","2018-10-26"
"1370","text40450",1,0.499860509154699,"nytimes","2018-10-26"
"1371","text40507",1,0.930752946204081,"nytimes","2018-10-26"
"1372","text49790",1,0.898580254476912,"vice","2018-10-26"
"1373","text49796",1,0.876473282244489,"vice","2018-10-26"
"1374","text51238",1,0.78091168088896,"washingtonpost","2018-10-26"
"1375","text1936",2,0.726309233446128,"abcnews","2018-10-26"
"1376","text15754",2,0.415357973664825,"dailykos","2018-10-26"
"1377","text15781",2,0.384763811346084,"dailykos","2018-10-26"
"1378","text15785",2,0.468318394402814,"dailykos","2018-10-26"
"1379","text19344",2,0.262904441973315,"foxnews","2018-10-26"
"1380","text19429",2,0.553240850253382,"foxnews","2018-10-26"
"1381","text19500",2,0.662867114409496,"foxnews","2018-10-26"
"1382","text26265",2,0.547870603683239,"huffingtonpost","2018-10-26"
"1383","text26291",2,0.729509462123803,"huffingtonpost","2018-10-26"
"1384","text26349",2,0.569225603244239,"huffingtonpost","2018-10-26"
"1385","text29851",2,0.47375382626156,"infowars","2018-10-26"
"1386","text29858",2,0.286334829639271,"infowars","2018-10-26"
"1387","text29878",2,0.798846619962947,"infowars","2018-10-26"
"1388","text34129",2,0.772051479371575,"newsweek","2018-10-26"
"1389","text40416",2,0.502596065094159,"nytimes","2018-10-26"
"1390","text40445",2,0.649446477576487,"nytimes","2018-10-26"
"1391","text44386",2,0.67115403211807,"politico","2018-10-26"
"1392","text49785",2,0.507079241971379,"vice","2018-10-26"
"1393","text51248",2,0.445920472760677,"washingtonpost","2018-10-26"
"1394","text1909",3,0.37041463796839,"abcnews","2018-10-26"
"1395","text1912",3,0.715460445553563,"abcnews","2018-10-26"
"1396","text1931",3,0.797834462947739,"abcnews","2018-10-26"
"1397","text1970",3,0.698361241695673,"abcnews","2018-10-26"
"1398","text1986",3,0.855887024542062,"abcnews","2018-10-26"
"1399","text2005",3,0.913770636332099,"abcnews","2018-10-26"
"1400","text7098",3,0.616943702710389,"breitbart","2018-10-26"
"1401","text19342",3,0.902999721931635,"foxnews","2018-10-26"
"1402","text19362",3,0.93086610628855,"foxnews","2018-10-26"
"1403","text19419",3,0.8836610271469,"foxnews","2018-10-26"
"1404","text19467",3,0.903899076230422,"foxnews","2018-10-26"
"1405","text19496",3,0.85346365959981,"foxnews","2018-10-26"
"1406","text26268",3,0.722133340161381,"huffingtonpost","2018-10-26"
"1407","text26312",3,0.862818292444993,"huffingtonpost","2018-10-26"
"1408","text26352",3,0.385035639498982,"huffingtonpost","2018-10-26"
"1409","text34144",3,0.849584755108344,"newsweek","2018-10-26"
"1410","text34185",3,0.760304403561409,"newsweek","2018-10-26"
"1411","text34200",3,0.765099245302199,"newsweek","2018-10-26"
"1412","text40324",3,0.660727763131511,"nytimes","2018-10-26"
"1413","text40400",3,0.490590305062468,"nytimes","2018-10-26"
"1414","text40466",3,0.561219737257076,"nytimes","2018-10-26"
"1415","text7032",4,0.648264660865575,"breitbart","2018-10-26"
"1416","text7088",4,0.511725103666024,"breitbart","2018-10-26"
"1417","text19328",4,0.316747701066709,"foxnews","2018-10-26"
"1418","text20739",4,0.469521545429791,"foxnews","2018-10-26"
"1419","text26262",4,0.696010346773353,"huffingtonpost","2018-10-26"
"1420","text40318",4,0.866611979448855,"nytimes","2018-10-26"
"1421","text40385",4,0.375291604634286,"nytimes","2018-10-26"
"1422","text40403",4,0.623021925222328,"nytimes","2018-10-26"
"1423","text44382",4,0.417976981483111,"politico","2018-10-26"
"1424","text44392",4,0.448794188274004,"politico","2018-10-26"
"1425","text46256",4,0.886344731013632,"thehill","2018-10-26"
"1426","text1947",5,0.336614282675253,"abcnews","2018-10-26"
"1427","text7006",5,0.470934539047875,"breitbart","2018-10-26"
"1428","text7101",5,0.537131541719408,"breitbart","2018-10-26"
"1429","text19406",5,0.495098017405887,"foxnews","2018-10-26"
"1430","text19427",5,0.393519640622685,"foxnews","2018-10-26"
"1431","text26331",5,0.420791291606684,"huffingtonpost","2018-10-26"
"1432","text26375",5,0.593771294036006,"huffingtonpost","2018-10-26"
"1433","text31798",5,0.378762273792682,"motherjones","2018-10-26"
"1434","text34179",5,0.477627327778164,"newsweek","2018-10-26"
"1435","text37861",5,0.310430068264111,"newyorker","2018-10-26"
"1436","text46269",5,0.550023177189123,"thehill","2018-10-26"
"1437","text48388",5,0.464909131454818,"thinkprogress","2018-10-26"
"1438","text51324",5,0.411594883880523,"washingtonpost","2018-10-26"
"1439","text7153",1,0.396609519188464,"breitbart","2018-10-27"
"1440","text15791",1,0.617326850879634,"dailykos","2018-10-27"
"1441","text15820",1,0.383953333548129,"dailykos","2018-10-27"
"1442","text19578",1,0.97427586891709,"foxnews","2018-10-27"
"1443","text26341",1,0.869466215520361,"huffingtonpost","2018-10-27"
"1444","text31816",1,0.393088979478238,"motherjones","2018-10-27"
"1445","text34245",1,0.895310031820602,"newsweek","2018-10-27"
"1446","text37864",1,0.676455522993228,"newyorker","2018-10-27"
"1447","text49142",1,0.398873555805164,"townhall","2018-10-27"
"1448","text49143",1,0.500435063849209,"townhall","2018-10-27"
"1449","text49148",1,0.475413935251688,"townhall","2018-10-27"
"1450","text51343",1,0.432191461077794,"washingtonpost","2018-10-27"
"1451","text51345",1,0.737837308979327,"washingtonpost","2018-10-27"
"1452","text51347",1,0.791586502917663,"washingtonpost","2018-10-27"
"1453","text51412",1,0.789371742080409,"washingtonpost","2018-10-27"
"1454","text54279",1,0.885412634608285,"wallstreetjournal","2018-10-27"
"1455","text7103",2,0.588310263846915,"breitbart","2018-10-27"
"1456","text7192",2,0.457372865069294,"breitbart","2018-10-27"
"1457","text15813",2,0.297690666841119,"dailykos","2018-10-27"
"1458","text29847",2,0.547562452615319,"infowars","2018-10-27"
"1459","text29849",2,0.521220515830283,"infowars","2018-10-27"
"1460","text29886",2,0.505355803060622,"infowars","2018-10-27"
"1461","text29893",2,0.497765621131799,"infowars","2018-10-27"
"1462","text29900",2,0.484807641691803,"infowars","2018-10-27"
"1463","text29902",2,0.699940323003495,"infowars","2018-10-27"
"1464","text34217",2,0.668964389574963,"newsweek","2018-10-27"
"1465","text40467",2,0.591543675049472,"nytimes","2018-10-27"
"1466","text51317",2,0.270601582851947,"washingtonpost","2018-10-27"
"1467","text51344",2,0.552187086176543,"washingtonpost","2018-10-27"
"1468","text2030",3,0.651351890503656,"abcnews","2018-10-27"
"1469","text2052",3,0.75729123697246,"abcnews","2018-10-27"
"1470","text7080",3,0.520724866560169,"breitbart","2018-10-27"
"1471","text15789",3,0.581494323410802,"dailykos","2018-10-27"
"1472","text19449",3,0.929795848892862,"foxnews","2018-10-27"
"1473","text19461",3,0.896752288657643,"foxnews","2018-10-27"
"1474","text19484",3,0.602019476252133,"foxnews","2018-10-27"
"1475","text19486",3,0.681081216017348,"foxnews","2018-10-27"
"1476","text19518",3,0.755567488114332,"foxnews","2018-10-27"
"1477","text19566",3,0.538805040138032,"foxnews","2018-10-27"
"1478","text26369",3,0.490549719500752,"huffingtonpost","2018-10-27"
"1479","text29829",3,0.555290315811041,"infowars","2018-10-27"
"1480","text31800",3,0.536774075615401,"motherjones","2018-10-27"
"1481","text34208",3,0.646055774674404,"newsweek","2018-10-27"
"1482","text40404",3,0.602223311345461,"nytimes","2018-10-27"
"1483","text40435",3,0.323741966380193,"nytimes","2018-10-27"
"1484","text40513",3,0.62796661134955,"nytimes","2018-10-27"
"1485","text46277",3,0.682620646408934,"thehill","2018-10-27"
"1486","text48406",3,0.55958730985447,"thinkprogress","2018-10-27"
"1487","text51348",3,0.471442678253798,"washingtonpost","2018-10-27"
"1488","text2092",4,0.493369137960769,"abcnews","2018-10-27"
"1489","text44385",4,0.697096520814796,"politico","2018-10-27"
"1490","text48417",4,0.436556798649496,"thinkprogress","2018-10-27"
"1491","text51315",4,0.801787517160977,"washingtonpost","2018-10-27"
"1492","text2020",5,0.368028727228961,"abcnews","2018-10-27"
"1493","text2088",5,0.497708033852732,"abcnews","2018-10-27"
"1494","text2089",5,0.737901339681689,"abcnews","2018-10-27"
"1495","text2091",5,0.67292857300622,"abcnews","2018-10-27"
"1496","text2105",5,0.573092261971606,"abcnews","2018-10-27"
"1497","text7154",5,0.67121718294126,"breitbart","2018-10-27"
"1498","text7155",5,0.453523211743165,"breitbart","2018-10-27"
"1499","text7164",5,0.606863620189891,"breitbart","2018-10-27"
"1500","text7166",5,0.468861776815366,"breitbart","2018-10-27"
"1501","text7168",5,0.421758720538569,"breitbart","2018-10-27"
"1502","text7188",5,0.312487246681586,"breitbart","2018-10-27"
"1503","text7196",5,0.643370801428773,"breitbart","2018-10-27"
"1504","text12085",5,0.520869876900375,"cnbc","2018-10-27"
"1505","text12117",5,0.75593602377464,"cnbc","2018-10-27"
"1506","text15786",5,0.493790822947145,"dailykos","2018-10-27"
"1507","text15815",5,0.508459013332245,"dailykos","2018-10-27"
"1508","text15824",5,0.455391005346348,"dailykos","2018-10-27"
"1509","text19474",5,0.63463939741937,"foxnews","2018-10-27"
"1510","text19495",5,0.569606640824197,"foxnews","2018-10-27"
"1511","text19497",5,0.581010634540632,"foxnews","2018-10-27"
"1512","text19502",5,0.697075138333644,"foxnews","2018-10-27"
"1513","text19538",5,0.563647750294707,"foxnews","2018-10-27"
"1514","text19545",5,0.608145271731585,"foxnews","2018-10-27"
"1515","text19559",5,0.778555014083171,"foxnews","2018-10-27"
"1516","text19564",5,0.399169295512068,"foxnews","2018-10-27"
"1517","text19570",5,0.727351863407288,"foxnews","2018-10-27"
"1518","text19582",5,0.458109646851258,"foxnews","2018-10-27"
"1519","text19584",5,0.465793347221506,"foxnews","2018-10-27"
"1520","text19587",5,0.625568854459006,"foxnews","2018-10-27"
"1521","text19597",5,0.709893838544324,"foxnews","2018-10-27"
"1522","text19599",5,0.773336787192434,"foxnews","2018-10-27"
"1523","text19600",5,0.707956968317814,"foxnews","2018-10-27"
"1524","text19603",5,0.460953495478956,"foxnews","2018-10-27"
"1525","text19739",5,0.462661590452786,"foxnews","2018-10-27"
"1526","text26325",5,0.416584243812605,"huffingtonpost","2018-10-27"
"1527","text26377",5,0.497421023530608,"huffingtonpost","2018-10-27"
"1528","text26380",5,0.612494583340895,"huffingtonpost","2018-10-27"
"1529","text26386",5,0.6305162549564,"huffingtonpost","2018-10-27"
"1530","text26404",5,0.758378308717753,"huffingtonpost","2018-10-27"
"1531","text26407",5,0.569144185610791,"huffingtonpost","2018-10-27"
"1532","text26410",5,0.468648018281119,"huffingtonpost","2018-10-27"
"1533","text26413",5,0.665362760079849,"huffingtonpost","2018-10-27"
"1534","text26414",5,0.709662655552494,"huffingtonpost","2018-10-27"
"1535","text26420",5,0.531967177022454,"huffingtonpost","2018-10-27"
"1536","text26422",5,0.613915844836111,"huffingtonpost","2018-10-27"
"1537","text29869",5,0.645019160818425,"infowars","2018-10-27"
"1538","text31806",5,0.513794624923801,"motherjones","2018-10-27"
"1539","text31813",5,0.661136550153721,"motherjones","2018-10-27"
"1540","text34205",5,0.741294124255239,"newsweek","2018-10-27"
"1541","text34206",5,0.461792711689185,"newsweek","2018-10-27"
"1542","text34214",5,0.561438564741474,"newsweek","2018-10-27"
"1543","text34220",5,0.661638378122754,"newsweek","2018-10-27"
"1544","text34227",5,0.51327275828123,"newsweek","2018-10-27"
"1545","text34228",5,0.507738726263108,"newsweek","2018-10-27"
"1546","text34247",5,0.694665803295721,"newsweek","2018-10-27"
"1547","text34258",5,0.858575832576205,"newsweek","2018-10-27"
"1548","text37867",5,0.344204876234463,"newyorker","2018-10-27"
"1549","text37873",5,0.690043349085019,"newyorker","2018-10-27"
"1550","text37875",5,0.435758452689235,"newyorker","2018-10-27"
"1551","text37877",5,0.38173192067391,"newyorker","2018-10-27"
"1552","text40419",5,0.515667437540976,"nytimes","2018-10-27"
"1553","text40472",5,0.7905045450288,"nytimes","2018-10-27"
"1554","text40519",5,0.414793445438544,"nytimes","2018-10-27"
"1555","text40526",5,0.544764492441725,"nytimes","2018-10-27"
"1556","text40714",5,0.558012664584945,"nytimes","2018-10-27"
"1557","text44389",5,0.503022689475306,"politico","2018-10-27"
"1558","text44412",5,0.633870771873434,"politico","2018-10-27"
"1559","text46278",5,0.567924257303006,"thehill","2018-10-27"
"1560","text46281",5,0.610424270538499,"thehill","2018-10-27"
"1561","text46282",5,0.798196130254843,"thehill","2018-10-27"
"1562","text46289",5,0.815109866478386,"thehill","2018-10-27"
"1563","text46292",5,0.6474592253461,"thehill","2018-10-27"
"1564","text48403",5,0.555333010623105,"thinkprogress","2018-10-27"
"1565","text48408",5,0.449850077609433,"thinkprogress","2018-10-27"
"1566","text51306",5,0.380778160863406,"washingtonpost","2018-10-27"
"1567","text51338",5,0.499012992294095,"washingtonpost","2018-10-27"
"1568","text51342",5,0.376374369515238,"washingtonpost","2018-10-27"
"1569","text51354",5,0.413703337574556,"washingtonpost","2018-10-27"
"1570","text51356",5,0.499721295642687,"washingtonpost","2018-10-27"
"1571","text51402",5,0.515117372384563,"washingtonpost","2018-10-27"
"1572","text2051",1,0.308682659935432,"abcnews","2018-10-28"
"1573","text2068",1,0.504742662570925,"abcnews","2018-10-28"
"1574","text2076",1,0.457059896957073,"abcnews","2018-10-28"
"1575","text7172",1,0.58205984053519,"breitbart","2018-10-28"
"1576","text7184",1,0.368568650915822,"breitbart","2018-10-28"
"1577","text7190",1,0.463643501728097,"breitbart","2018-10-28"
"1578","text7191",1,0.408652040672586,"breitbart","2018-10-28"
"1579","text7225",1,0.405848463220191,"breitbart","2018-10-28"
"1580","text15812",1,0.2852585432387,"dailykos","2018-10-28"
"1581","text19536",1,0.369585251563323,"foxnews","2018-10-28"
"1582","text19575",1,0.44369101043302,"foxnews","2018-10-28"
"1583","text19614",1,0.472846245186365,"foxnews","2018-10-28"
"1584","text19658",1,0.490536984755041,"foxnews","2018-10-28"
"1585","text19680",1,0.466952358015003,"foxnews","2018-10-28"
"1586","text19713",1,0.403381292691495,"foxnews","2018-10-28"
"1587","text19723",1,0.473161308800677,"foxnews","2018-10-28"
"1588","text19727",1,0.496024497951994,"foxnews","2018-10-28"
"1589","text19733",1,0.414615081090723,"foxnews","2018-10-28"
"1590","text26385",1,0.553299126763083,"huffingtonpost","2018-10-28"
"1591","text34250",1,0.501291166265088,"newsweek","2018-10-28"
"1592","text40517",1,0.266076717835971,"nytimes","2018-10-28"
"1593","text40518",1,0.399569100485017,"nytimes","2018-10-28"
"1594","text40520",1,0.378818502102316,"nytimes","2018-10-28"
"1595","text40521",1,0.544690594447801,"nytimes","2018-10-28"
"1596","text40580",1,0.842423900442823,"nytimes","2018-10-28"
"1597","text40672",1,0.481141585458418,"nytimes","2018-10-28"
"1598","text40673",1,0.378818502102316,"nytimes","2018-10-28"
"1599","text40675",1,0.7815573394595,"nytimes","2018-10-28"
"1600","text48414",1,0.330399645856,"thinkprogress","2018-10-28"
"1601","text51372",1,0.867719511671019,"washingtonpost","2018-10-28"
"1602","text51414",1,0.843192566567343,"washingtonpost","2018-10-28"
"1603","text2046",2,0.418038176159933,"abcnews","2018-10-28"
"1604","text7235",2,0.436240634730168,"breitbart","2018-10-28"
"1605","text7251",2,0.503685032518078,"breitbart","2018-10-28"
"1606","text15804",2,0.453449891573687,"dailykos","2018-10-28"
"1607","text29892",2,0.442714731446703,"infowars","2018-10-28"
"1608","text29899",2,0.606650228361734,"infowars","2018-10-28"
"1609","text29903",2,0.555812517769017,"infowars","2018-10-28"
"1610","text29914",2,0.582106951559087,"infowars","2018-10-28"
"1611","text40500",2,0.337837938364042,"nytimes","2018-10-28"
"1612","text40538",2,0.398424158419804,"nytimes","2018-10-28"
"1613","text40723",2,0.400882022046401,"nytimes","2018-10-28"
"1614","text49158",2,0.747265170369805,"townhall","2018-10-28"
"1615","text51336",2,0.52831947218481,"washingtonpost","2018-10-28"
"1616","text51339",2,0.421690293489002,"washingtonpost","2018-10-28"
"1617","text51409",2,0.575648066514239,"washingtonpost","2018-10-28"
"1618","text2057",3,0.536218494095276,"abcnews","2018-10-28"
"1619","text2074",3,0.526411915407998,"abcnews","2018-10-28"
"1620","text2090",3,0.475411903899292,"abcnews","2018-10-28"
"1621","text2099",3,0.609722369913535,"abcnews","2018-10-28"
"1622","text2102",3,0.383275504389892,"abcnews","2018-10-28"
"1623","text2104",3,0.564755148691717,"abcnews","2018-10-28"
"1624","text19550",3,0.652659516344147,"foxnews","2018-10-28"
"1625","text19557",3,0.413384511940897,"foxnews","2018-10-28"
"1626","text19560",3,0.570890610965597,"foxnews","2018-10-28"
"1627","text19571",3,0.706887550949694,"foxnews","2018-10-28"
"1628","text19579",3,0.819142709763679,"foxnews","2018-10-28"
"1629","text19662",3,0.488306599397467,"foxnews","2018-10-28"
"1630","text19663",3,0.488306599397467,"foxnews","2018-10-28"
"1631","text19703",3,0.573259702904891,"foxnews","2018-10-28"
"1632","text26402",3,0.559435406547792,"huffingtonpost","2018-10-28"
"1633","text26418",3,0.545751205884347,"huffingtonpost","2018-10-28"
"1634","text26443",3,0.601358053271087,"huffingtonpost","2018-10-28"
"1635","text26487",3,0.547193944406456,"huffingtonpost","2018-10-28"
"1636","text29898",3,0.414568295489163,"infowars","2018-10-28"
"1637","text34236",3,0.346712165223113,"newsweek","2018-10-28"
"1638","text37896",3,0.430729460083087,"newyorker","2018-10-28"
"1639","text40523",3,0.481897212789726,"nytimes","2018-10-28"
"1640","text40677",3,0.434962520751733,"nytimes","2018-10-28"
"1641","text48413",3,0.756800778398936,"thinkprogress","2018-10-28"
"1642","text48415",3,0.470487769469979,"thinkprogress","2018-10-28"
"1643","text2040",4,0.47604989340995,"abcnews","2018-10-28"
"1644","text2050",4,0.939573204593657,"abcnews","2018-10-28"
"1645","text2112",4,0.335859380665162,"abcnews","2018-10-28"
"1646","text7195",4,0.432560825969835,"breitbart","2018-10-28"
"1647","text7278",4,0.835144473846597,"breitbart","2018-10-28"
"1648","text12150",4,0.561730273559647,"cnbc","2018-10-28"
"1649","text15803",4,0.595858620167527,"dailykos","2018-10-28"
"1650","text26383",4,0.436585749032054,"huffingtonpost","2018-10-28"
"1651","text26391",4,0.715578044864155,"huffingtonpost","2018-10-28"
"1652","text26406",4,0.817948420728818,"huffingtonpost","2018-10-28"
"1653","text40487",4,0.652161621626788,"nytimes","2018-10-28"
"1654","text40499",4,0.640633364074348,"nytimes","2018-10-28"
"1655","text40532",4,0.503832785339603,"nytimes","2018-10-28"
"1656","text40565",4,0.615508523749418,"nytimes","2018-10-28"
"1657","text40609",4,0.625473032592244,"nytimes","2018-10-28"
"1658","text40632",4,0.453332371535304,"nytimes","2018-10-28"
"1659","text44416",4,0.361029319731474,"politico","2018-10-28"
"1660","text46288",4,0.634922959265255,"thehill","2018-10-28"
"1661","text48418",4,0.383307242197957,"thinkprogress","2018-10-28"
"1662","text51379",4,0.767459256912762,"washingtonpost","2018-10-28"
"1663","text2065",5,0.523704441587554,"abcnews","2018-10-28"
"1664","text2096",5,0.560087314866472,"abcnews","2018-10-28"
"1665","text2097",5,0.584424487769313,"abcnews","2018-10-28"
