"","outlet","document","topic","gamma","date","ideology"
"409","breitbart","text7609","4",0.501841964980099,"2018-11-01",4.9
"410","breitbart","text9622","1",0.596758137680336,"2018-11-26",4.9
"411","breitbart","text8313","1",0.399830697900291,"2018-11-09",4.9
"412","breitbart","text6895","4",0.703722555150558,"2018-10-24",4.9
"413","breitbart","text6139","3",0.693718689275928,"2018-10-14",4.9
"414","breitbart","text7813","3",0.582869499351206,"2018-11-04",4.9
"415","breitbart","text5526","3",0.949266589933975,"2018-10-01",4.9
"416","breitbart","text6097","2",0.500637262678643,"2018-10-15",4.9
"417","breitbart","text7196","5",0.643370801428773,"2018-10-27",4.9
"418","breitbart","text6674","4",0.817156949624055,"2018-10-21",4.9
"419","breitbart","text8569","2",0.695677372090286,"2018-11-13",4.9
"420","breitbart","text7300","2",0.587417223821512,"2018-10-29",4.9
"421","breitbart","text5563","3",0.690685645650388,"2018-10-01",4.9
"422","breitbart","text7211","5",0.744633526985274,"2018-10-29",4.9
"423","breitbart","text7394","5",0.483431544236348,"2018-10-29",4.9
"424","breitbart","text8362","2",0.392504445344304,"2018-11-09",4.9
"425","breitbart","text8454","2",0.606603563526628,"2018-11-11",4.9
"426","breitbart","text7310","5",0.502369375466534,"2018-10-29",4.9
"427","breitbart","text8193","3",0.784203559312198,"2018-11-08",4.9
"428","breitbart","text6868","4",0.569118415596926,"2018-10-23",4.9
"429","breitbart","text7271","2",0.448574291319036,"2018-10-29",4.9
"430","breitbart","text9124","2",0.70324107869458,"2018-11-19",4.9
"431","breitbart","text6011","4",0.699413881789567,"2018-10-07",4.9
"432","breitbart","text7166","5",0.468861776815366,"2018-10-27",4.9
"433","breitbart","text7325","5",0.807735463204458,"2018-10-29",4.9
"434","breitbart","text8118","5",0.48643538925721,"2018-11-07",4.9
"435","breitbart","text7032","4",0.648264660865575,"2018-10-26",4.9
"436","breitbart","text6754","2",0.698600924782765,"2018-10-23",4.9
"437","foxnews","text20179","1",0.452591068753455,"2018-11-01",4.7
"438","foxnews","text19496","3",0.85346365959981,"2018-10-26",4.7
"439","foxnews","text19285","1",0.567678019526475,"2018-10-25",4.7
"440","foxnews","text19566","3",0.538805040138032,"2018-10-27",4.7
"441","foxnews","text18482","3",0.827893277333482,"2018-10-19",4.7
"442","foxnews","text18598","3",0.919767401552765,"2018-10-19",4.7
"443","foxnews","text18578","3",0.49424214026088,"2018-10-19",4.7
"444","foxnews","text19582","5",0.458109646851258,"2018-10-27",4.7
"445","foxnews","text19295","3",0.987818016499819,"2018-10-25",4.7
"446","foxnews","text19801","5",0.730347007137624,"2018-10-30",4.7
"447","foxnews","text19603","5",0.460953495478956,"2018-10-27",4.7
"448","foxnews","text19831","5",0.629969323392725,"2018-10-29",4.7
"449","foxnews","text17739","1",0.831137686167466,"2018-10-05",4.7
"450","foxnews","text21837","3",0.832773629378982,"2018-11-11",4.7
"451","foxnews","text21644","5",0.629152682097525,"2018-11-08",4.7
"452","foxnews","text19584","5",0.465793347221506,"2018-10-27",4.7
"453","foxnews","text19291","1",0.500307783589097,"2018-10-25",4.7
"454","foxnews","text18002","4",0.668104955109682,"2018-10-15",4.7
"455","foxnews","text17920","4",0.800165585300356,"2018-10-13",4.7
"456","foxnews","text19563","5",0.644769413128271,"2018-10-28",4.7
"457","foxnews","text19261","1",0.43411713774894,"2018-10-25",4.7
"458","foxnews","text23599","3",0.970025327410734,"2018-11-23",4.7
"459","foxnews","text23654","3",0.790031577824986,"2018-11-23",4.7
"460","foxnews","text23656","3",0.939154099357127,"2018-11-23",4.7
"461","foxnews","text23487","1",0.745301852691896,"2018-11-21",4.7
"462","foxnews","text19342","3",0.902999721931635,"2018-10-26",4.7
"463","foxnews","text19739","5",0.462661590452786,"2018-10-27",4.7
"464","foxnews","text17829","4",0.344208811009611,"2018-10-15",4.7
"465","foxnews","text19599","5",0.773336787192434,"2018-10-27",4.7
"466","foxnews","text20789","3",0.906142674844897,"2018-11-05",4.7
"467","foxnews","text20277","1",0.955369869023904,"2018-11-01",4.7
"468","foxnews","text23637","3",0.895323732242063,"2018-11-23",4.7
"469","foxnews","text19559","5",0.778555014083171,"2018-10-27",4.7
"470","foxnews","text17586","1",0.39334940797259,"2018-10-05",4.7
"471","foxnews","text21838","3",0.570535134756863,"2018-11-11",4.7
"472","foxnews","text19587","5",0.625568854459006,"2018-10-27",4.7
"473","foxnews","text21866","3",0.668825442358046,"2018-11-11",4.7
"474","foxnews","text19187","1",0.397395118629108,"2018-10-25",4.7
"475","foxnews","text18528","3",0.702234264619041,"2018-10-19",4.7
"476","foxnews","text24567","3",0.738741859594884,"2018-11-29",4.7
"477","foxnews","text19564","5",0.399169295512068,"2018-10-27",4.7
"478","foxnews","text23543","3",0.782638713736614,"2018-11-21",4.7
"479","foxnews","text19240","1",0.543518077008918,"2018-10-25",4.7
"480","foxnews","text19545","5",0.608145271731585,"2018-10-27",4.7
"481","foxnews","text20081","1",0.620411720427619,"2018-10-31",4.7
"482","foxnews","text17177","3",0.433365379178875,"2018-10-03",4.7
"483","foxnews","text19921","5",0.742017587048914,"2018-10-29",4.7
"484","foxnews","text17137","3",0.362196195404865,"2018-10-03",4.7
"485","foxnews","text17080","4",0.627701851301283,"2018-10-01",4.7
"486","foxnews","text17045","4",0.375423656124153,"2018-10-01",4.7
"487","foxnews","text19597","5",0.709893838544324,"2018-10-27",4.7
"488","foxnews","text18697","3",0.751641095016221,"2018-10-20",4.7
"489","foxnews","text19908","5",0.649284588329786,"2018-10-29",4.7
"490","foxnews","text18630","3",0.910282311392322,"2018-10-20",4.7
"491","foxnews","text19461","3",0.896752288657643,"2018-10-27",4.7
"492","foxnews","text18140","1",0.844041189734414,"2018-10-16",4.7
"493","foxnews","text24772","3",0.936576229874857,"2018-11-30",4.7
"494","foxnews","text18824","4",0.423931531476689,"2018-10-22",4.7
"495","foxnews","text21494","3",0.768186119203006,"2018-11-08",4.7
"496","foxnews","text18535","3",0.670504910792329,"2018-10-19",4.7
"497","foxnews","text20410","3",0.897629751845402,"2018-11-02",4.7
"498","foxnews","text18543","3",0.399354217970903,"2018-10-19",4.7
"499","foxnews","text17681","2",0.390817543641242,"2018-10-07",4.7
"500","foxnews","text19518","3",0.755567488114332,"2018-10-27",4.7
"501","foxnews","text18846","1",0.924933004145629,"2018-10-22",4.7
"502","foxnews","text19486","3",0.681081216017348,"2018-10-27",4.7
"503","foxnews","text17868","4",0.430443237371408,"2018-10-13",4.7
"504","foxnews","text23387","3",0.733047907337436,"2018-11-21",4.7
"505","foxnews","text21646","3",0.695558669615491,"2018-11-10",4.7
"506","foxnews","text21954","2",0.568602468028739,"2018-11-10",4.7
"507","foxnews","text23508","1",0.607231265776787,"2018-11-22",4.7
"508","foxnews","text21468","3",0.699866385376258,"2018-11-08",4.7
"509","foxnews","text19757","5",0.331287857813497,"2018-10-29",4.7
"510","foxnews","text16929","4",0.710941702169445,"2018-10-01",4.7
"511","foxnews","text19467","3",0.903899076230422,"2018-10-26",4.7
"512","foxnews","text17886","4",0.507071145453739,"2018-10-15",4.7
"513","foxnews","text20531","5",0.595522616521748,"2018-11-02",4.7
"514","foxnews","text19567","5",0.520364527151078,"2018-10-28",4.7
"515","foxnews","text24748","3",0.838344952132837,"2018-11-30",4.7
"516","foxnews","text21625","3",0.939364441284676,"2018-11-08",4.7
"517","foxnews","text21092","2",0.470746799718537,"2018-11-06",4.7
"518","foxnews","text17563","1",0.746645451874615,"2018-10-05",4.7
"519","foxnews","text21353","4",0.568642845094476,"2018-11-08",4.7
"520","foxnews","text19565","5",0.479614737255393,"2018-10-28",4.7
"521","foxnews","text18091","3",0.802232308008916,"2018-10-16",4.7
"522","foxnews","text22647","4",0.428524851401208,"2018-11-16",4.7
"523","foxnews","text22817","3",0.534485840888089,"2018-11-17",4.7
"524","foxnews","text21562","3",0.668607396159191,"2018-11-08",4.7
"525","foxnews","text23447","3",0.915902839563609,"2018-11-21",4.7
"526","foxnews","text18656","3",0.815253806036063,"2018-10-19",4.7
"527","foxnews","text19570","5",0.727351863407288,"2018-10-27",4.7
"528","foxnews","text19601","5",0.482880260717245,"2018-10-28",4.7
"529","foxnews","text18667","4",0.409194499922551,"2018-10-20",4.7
"530","foxnews","text21791","3",0.702725034356075,"2018-11-11",4.7
"531","foxnews","text19562","5",0.565906258302355,"2018-10-28",4.7
"532","foxnews","text19701","5",0.491305609370193,"2018-10-29",4.7
"533","foxnews","text19118","3",0.725006593439461,"2018-10-24",4.7
"534","foxnews","text18819","4",0.5248007955969,"2018-10-22",4.7
"535","foxnews","text24420","2",0.762062552925327,"2018-11-27",4.7
"536","foxnews","text16992","4",0.399630515255619,"2018-10-02",4.7
"537","foxnews","text18266","3",0.873660703382033,"2018-10-17",4.7
"538","foxnews","text19600","5",0.707956968317814,"2018-10-27",4.7
"539","foxnews","text19808","5",0.505639185379735,"2018-10-30",4.7
"540","foxnews","text17603","1",0.937774455030038,"2018-10-06",4.7
"541","foxnews","text24545","3",0.830937898458511,"2018-11-29",4.7
"542","foxnews","text17573","1",0.628553069742255,"2018-10-05",4.7
"543","foxnews","text19419","3",0.8836610271469,"2018-10-26",4.7
"544","foxnews","text20079","3",0.759883564433318,"2018-10-30",4.7
"545","foxnews","text20198","3",0.865186107909463,"2018-11-01",4.7
"546","foxnews","text19507","1",0.697143034439941,"2018-10-26",4.7
"547","foxnews","text19484","3",0.602019476252133,"2018-10-27",4.7
"548","foxnews","text21753","3",0.726864474417247,"2018-11-09",4.7
"549","foxnews","text21765","3",0.459552206502965,"2018-11-09",4.7
"550","foxnews","text19752","5",0.486306681066836,"2018-10-28",4.7
"551","foxnews","text23614","3",0.572785724970554,"2018-11-23",4.7
"552","foxnews","text23682","3",0.733189030670196,"2018-11-23",4.7
"553","foxnews","text21605","3",0.532932906751388,"2018-11-08",4.7
"554","foxnews","text23256","3",0.990486956630339,"2018-11-19",4.7
"555","foxnews","text19499","1",0.697143034439941,"2018-10-26",4.7
"556","foxnews","text20349","2",0.350283133670721,"2018-11-01",4.7
"557","foxnews","text18199","3",0.888871107268171,"2018-10-17",4.7
"558","foxnews","text18861","3",0.977717225925087,"2018-10-22",4.7
"559","foxnews","text18903","3",0.980630147594311,"2018-10-22",4.7
"560","foxnews","text17944","1",0.625230849882928,"2018-10-12",4.7
"561","foxnews","text18699","3",0.920490050751178,"2018-10-20",4.7
"562","foxnews","text21628","3",0.942684718727353,"2018-11-09",4.7
"563","foxnews","text19728","5",0.537385329806466,"2018-10-29",4.7
"564","foxnews","text17481","4",0.51206717743481,"2018-10-05",4.7
"565","foxnews","text19748","5",0.551598742445608,"2018-10-29",4.7
"566","foxnews","text22654","2",0.445789428659065,"2018-11-16",4.7
"567","foxnews","text19402","1",0.379277161362573,"2018-10-25",4.7
"568","foxnews","text20852","1",0.69306970439642,"2018-11-04",4.7
"569","foxnews","text21704","3",0.611387949370288,"2018-11-09",4.7
"570","foxnews","text17357","1",0.64153371508259,"2018-10-04",4.7
"571","foxnews","text17316","3",0.748884698972714,"2018-10-04",4.7
"572","foxnews","text23744","3",0.802032115849917,"2018-11-23",4.7
"573","foxnews","text20655","2",0.406309069711628,"2018-11-03",4.7
"574","foxnews","text19722","5",0.442503590063982,"2018-10-29",4.7
"575","foxnews","text18052","3",0.512527810005267,"2018-10-16",4.7
"576","foxnews","text24771","3",0.9820025424094,"2018-11-30",4.7
"577","foxnews","text21439","3",0.991503824910666,"2018-11-08",4.7
"578","foxnews","text23605","3",0.964373532531007,"2018-11-23",4.7
"579","foxnews","text23866","3",0.773193277416098,"2018-11-26",4.7
"580","foxnews","text20757","1",0.401126206495551,"2018-11-04",4.7
"581","foxnews","text17593","1",0.832663898419365,"2018-10-06",4.7
"582","foxnews","text19362","3",0.93086610628855,"2018-10-26",4.7
"583","foxnews","text23156","3",0.542644155766579,"2018-11-20",4.7
"584","foxnews","text19229","2",0.401907516632376,"2018-10-25",4.7
"585","foxnews","text21115","3",0.856620051348179,"2018-11-07",4.7
"586","foxnews","text21928","3",0.644055771521217,"2018-11-11",4.7
"587","foxnews","text20273","1",0.706003889573014,"2018-11-01",4.7
"588","foxnews","text23563","3",0.941281709703379,"2018-11-21",4.7
"589","foxnews","text24364","3",0.538311843809292,"2018-11-29",4.7
"590","foxnews","text17785","1",0.749458206689348,"2018-10-15",4.7
"591","foxnews","text19560","3",0.570890610965597,"2018-10-28",4.7
"592","foxnews","text19750","5",0.754872301971455,"2018-10-29",4.7
"593","foxnews","text16897","4",0.418928324537288,"2018-10-01",4.7
"594","foxnews","text17220","1",0.707427466662699,"2018-10-03",4.7
"595","foxnews","text20609","1",0.940363917292031,"2018-11-02",4.7
"596","foxnews","text18669","1",0.786824261647364,"2018-10-19",4.7
"597","foxnews","text19688","5",0.529673161209826,"2018-10-29",4.7
"598","foxnews","text16934","1",0.677636235578856,"2018-10-01",4.7
"599","foxnews","text19125","3",0.862319258752074,"2018-10-24",4.7
"600","foxnews","text23825","1",0.932345191227388,"2018-11-24",4.7
"601","foxnews","text20698","4",0.436337695044348,"2018-11-03",4.7
"602","foxnews","text18479","3",0.704981006847934,"2018-10-18",4.7
"603","foxnews","text18943","3",0.94012606789895,"2018-10-22",4.7
"604","foxnews","text22287","3",0.966503824694078,"2018-11-14",4.7
"605","foxnews","text23319","3",0.759938722476422,"2018-11-21",4.7
"606","foxnews","text19592","5",0.498292290702871,"2018-10-28",4.7
"607","foxnews","text21527","3",0.692429300850679,"2018-11-09",4.7
"608","foxnews","text21684","3",0.641036145188709,"2018-11-09",4.7
"609","foxnews","text19471","1",0.582286970642521,"2018-10-26",4.7
"610","foxnews","text21871","1",0.410654426863112,"2018-11-11",4.7
"611","foxnews","text23681","3",0.53444878426065,"2018-11-23",4.7
"612","foxnews","text22954","3",0.414657995903547,"2018-11-17",4.7
"613","foxnews","text24632","3",0.909050876515686,"2018-11-30",4.7
"614","foxnews","text23263","3",0.970437744066562,"2018-11-19",4.7
"615","foxnews","text19558","5",0.503585278165373,"2018-10-28",4.7
"616","foxnews","text17051","3",0.468039708795483,"2018-10-02",4.7
"617","foxnews","text23414","4",0.490483602037991,"2018-11-20",4.7
"618","foxnews","text17494","3",0.489532677904237,"2018-10-05",4.7
"619","foxnews","text21846","3",0.767503340422393,"2018-11-11",4.7
"620","foxnews","text19743","5",0.639401861936492,"2018-10-29",4.7
"621","foxnews","text23353","3",0.975041983539315,"2018-11-21",4.7
"622","foxnews","text20385","2",0.630721829774986,"2018-11-01",4.7
"623","foxnews","text17186","3",0.93558655376492,"2018-10-02",4.7
"624","foxnews","text21836","3",0.622191040917755,"2018-11-10",4.7
"625","foxnews","text20606","1",0.50940630277338,"2018-11-02",4.7
"626","foxnews","text22998","4",0.49328342135284,"2018-11-19",4.7
"627","foxnews","text23882","3",0.883957731421518,"2018-11-26",4.7
"628","foxnews","text17555","4",0.76037346648077,"2018-10-05",4.7
"629","foxnews","text18301","1",0.803321466967376,"2018-10-17",4.7
"630","foxnews","text19725","3",0.334761593301511,"2018-10-29",4.7
"631","foxnews","text20859","1",0.938687278948909,"2018-11-05",4.7
"632","foxnews","text21627","3",0.977046877935486,"2018-11-09",4.7
"633","foxnews","text19598","5",0.583552340308984,"2018-10-28",4.7
"634","foxnews","text23132","3",0.640729173554098,"2018-11-20",4.7
"635","foxnews","text21930","4",0.601452935264311,"2018-11-12",4.7
"636","foxnews","text19495","5",0.569606640824197,"2018-10-27",4.7
"637","foxnews","text24509","3",0.963574770559906,"2018-11-29",4.7
"638","foxnews","text19497","5",0.581010634540632,"2018-10-27",4.7
"639","foxnews","text17996","3",0.714790221710562,"2018-10-16",4.7
"640","foxnews","text23695","5",0.423610851955722,"2018-11-22",4.7
"641","foxnews","text21264","3",0.644541954597434,"2018-11-06",4.7
"642","foxnews","text19139","3",0.922682249343326,"2018-10-24",4.7
"643","foxnews","text21375","5",0.432645147399806,"2018-11-08",4.7
"644","foxnews","text24590","3",0.933321505069484,"2018-11-29",4.7
"645","foxnews","text24694","3",0.92992783904583,"2018-11-29",4.7
"646","foxnews","text17498","3",0.73028949308996,"2018-10-05",4.7
"647","foxnews","text17510","3",0.627511877678318,"2018-10-05",4.7
"648","foxnews","text17309","3",0.607732439008886,"2018-10-04",4.7
"649","foxnews","text18451","3",0.862602227312824,"2018-10-19",4.7
"650","foxnews","text21583","3",0.973359034359592,"2018-11-08",4.7
"651","foxnews","text23833","2",0.724332909221068,"2018-11-24",4.7
"652","foxnews","text20143","5",0.580379399922507,"2018-10-31",4.7
"653","foxnews","text20147","5",0.401061338671367,"2018-10-31",4.7
"654","foxnews","text21271","4",0.802998380385894,"2018-11-07",4.7
"655","foxnews","text22886","2",0.54602958886564,"2018-11-16",4.7
"656","foxnews","text18661","3",0.735903489707851,"2018-10-20",4.7
"657","foxnews","text24061","1",0.85338334711531,"2018-11-26",4.7
"658","foxnews","text19824","3",0.814996414158686,"2018-10-30",4.7
"659","foxnews","text20664","3",0.683785794077917,"2018-11-02",4.7
"660","foxnews","text20136","3",0.969321268065093,"2018-10-30",4.7
"661","foxnews","text19652","4",0.369413815067139,"2018-10-29",4.7
"662","foxnews","text19928","5",0.750673607113827,"2018-10-30",4.7
"663","foxnews","text19836","1",0.504739862774556,"2018-10-30",4.7
"664","foxnews","text21229","4",0.689426515177033,"2018-11-06",4.7
"665","foxnews","text17616","3",0.655856854841244,"2018-10-06",4.7
"666","foxnews","text19602","5",0.807094901859857,"2018-10-28",4.7
"667","foxnews","text24100","3",0.682870580915254,"2018-11-27",4.7
"668","foxnews","text24111","3",0.890972742659602,"2018-11-27",4.7
"669","foxnews","text19721","3",0.951028083722154,"2018-10-29",4.7
"670","foxnews","text22372","4",0.606246816366715,"2018-11-14",4.7
"671","foxnews","text23852","3",0.980519757262775,"2018-11-24",4.7
"672","foxnews","text23959","3",0.822716955984806,"2018-11-26",4.7
"673","foxnews","text22217","3",0.844523481351638,"2018-11-13",4.7
"674","foxnews","text19143","3",0.859419935904387,"2018-10-24",4.7
"675","foxnews","text22037","2",0.465727484558011,"2018-11-13",4.7
"676","foxnews","text16994","1",0.91353559147634,"2018-10-01",4.7
"677","foxnews","text23844","4",0.591580785006856,"2018-11-24",4.7
"678","foxnews","text18120","3",0.957664959800797,"2018-10-17",4.7
"679","foxnews","text21864","2",0.617206772304434,"2018-11-10",4.7
"680","foxnews","text21383","3",0.691698787066939,"2018-11-08",4.7
"681","foxnews","text22517","2",0.676992515729213,"2018-11-15",4.7
"682","foxnews","text21384","3",0.94143880015488,"2018-11-08",4.7
"683","foxnews","text19019","3",0.840689362987993,"2018-10-23",4.7
"684","foxnews","text19003","3",0.873583327088002,"2018-10-23",4.7
"685","foxnews","text21801","3",0.96676297061473,"2018-11-11",4.7
"686","foxnews","text21440","3",0.962482455765081,"2018-11-08",4.7
"687","foxnews","text19734","5",0.464831121350078,"2018-10-29",4.7
"688","foxnews","text21882","3",0.644055771521217,"2018-11-11",4.7
"689","foxnews","text17305","3",0.890248465779964,"2018-10-04",4.7
"690","foxnews","text17168","1",0.765238847612661,"2018-10-03",4.7
"691","foxnews","text20142","5",0.791908676026532,"2018-10-31",4.7
"692","foxnews","text19751","5",0.89138385417109,"2018-10-29",4.7
"693","foxnews","text21927","3",0.739067949771044,"2018-11-11",4.7
"694","foxnews","text22046","1",0.870110673767657,"2018-11-13",4.7
"695","foxnews","text17189","3",0.750026720898612,"2018-10-03",4.7
"696","foxnews","text17201","3",0.694650434827938,"2018-10-03",4.7
"697","foxnews","text18446","2",0.383866308563787,"2018-10-17",4.7
"698","foxnews","text20650","3",0.968916552802333,"2018-11-02",4.7
"699","foxnews","text20577","1",0.494451866425507,"2018-11-02",4.7
"700","foxnews","text20882","5",0.429822873584844,"2018-11-05",4.7
"701","foxnews","text20057","3",0.865537468404017,"2018-10-31",4.7
"702","foxnews","text19586","5",0.592714989931006,"2018-10-28",4.7
"703","foxnews","text23934","1",0.925890605889091,"2018-11-26",4.7
"704","foxnews","text22458","3",0.79850570722818,"2018-11-15",4.7
"705","foxnews","text16963","1",0.626458579631878,"2018-10-02",4.7
"706","foxnews","text21859","3",0.613668998561565,"2018-11-10",4.7
"707","foxnews","text22684","1",0.69779948018517,"2018-11-16",4.7
"708","foxnews","text21003","5",0.45931600333357,"2018-11-06",4.7
"709","foxnews","text23854","3",0.983264314758251,"2018-11-24",4.7
"710","foxnews","text19557","3",0.413384511940897,"2018-10-28",4.7
"711","foxnews","text18570","2",0.532545461265414,"2018-10-19",4.7
"712","foxnews","text18715","4",0.750569097268588,"2018-10-21",4.7
"713","foxnews","text21626","3",0.712370275788132,"2018-11-09",4.7
"714","foxnews","text23192","4",0.37770379746678,"2018-11-19",4.7
"715","foxnews","text19449","3",0.929795848892862,"2018-10-27",4.7
"716","foxnews","text21923","4",0.380664636171304,"2018-11-12",4.7
"717","foxnews","text19663","3",0.488306599397467,"2018-10-28",4.7
"718","foxnews","text22019","4",0.551298895640691,"2018-11-12",4.7
"719","foxnews","text23024","1",0.636402558453139,"2018-11-18",4.7
"720","foxnews","text18794","3",0.961598844137199,"2018-10-22",4.7
"721","foxnews","text18802","3",0.573497377308383,"2018-10-22",4.7
"722","foxnews","text21869","1",0.531068810936848,"2018-11-08",4.7
"723","foxnews","text19237","3",0.701374138455304,"2018-10-25",4.7
"724","foxnews","text19273","3",0.670068654437051,"2018-10-25",4.7
"725","foxnews","text19307","3",0.672027660798956,"2018-10-25",4.7
"726","foxnews","text22327","3",0.781113788554948,"2018-11-14",4.7
"727","foxnews","text17497","3",0.830274759690994,"2018-10-05",4.7
"728","foxnews","text21444","3",0.977379450511767,"2018-11-08",4.7
"729","foxnews","text23847","3",0.73180566701067,"2018-11-25",4.7
"730","foxnews","text23651","3",0.70522451606967,"2018-11-23",4.7
"731","foxnews","text23347","3",0.5092828820416,"2018-11-21",4.7
"732","foxnews","text24600","3",0.86849716820159,"2018-11-30",4.7
"733","foxnews","text17355","1",0.394506296517825,"2018-10-04",4.7
"734","foxnews","text17546","3",0.833333126215757,"2018-10-05",4.7
"735","foxnews","text19561","5",0.426795556991179,"2018-10-28",4.7
"736","foxnews","text21697","3",0.794244441091519,"2018-11-10",4.7
"737","foxnews","text21404","4",0.384263388854616,"2018-11-08",4.7
"738","foxnews","text18589","4",0.870105285006915,"2018-10-18",4.7
"739","foxnews","text21745","3",0.807225944437921,"2018-11-10",4.7
"740","foxnews","text19568","5",0.496733506414299,"2018-10-28",4.7
"741","foxnews","text17231","3",0.881853387310482,"2018-10-02",4.7
"742","foxnews","text23131","3",0.824197550890382,"2018-11-20",4.7
"743","foxnews","text22061","3",0.896507831589057,"2018-11-13",4.7
"744","foxnews","text19585","5",0.519036814699627,"2018-10-28",4.7
"745","foxnews","text19588","5",0.521704771818322,"2018-10-28",4.7
"746","foxnews","text19589","5",0.500949752621559,"2018-10-28",4.7
"747","foxnews","text21053","2",0.47030795892777,"2018-11-06",4.7
"748","foxnews","text21236","3",0.728826613825495,"2018-11-07",4.7
"749","foxnews","text24088","3",0.83399265433736,"2018-11-27",4.7
"750","foxnews","text19917","2",0.459697057744687,"2018-10-30",4.7
"751","foxnews","text20043","2",0.333167195341809,"2018-10-30",4.7
"752","foxnews","text23631","5",0.404989100288135,"2018-11-23",4.7
"753","foxnews","text18856","4",0.601674159636718,"2018-10-21",4.7
"754","foxnews","text19680","1",0.466952358015003,"2018-10-28",4.7
"755","foxnews","text23360","2",0.412256290330675,"2018-11-21",4.7
"756","foxnews","text18345","3",0.765164894890113,"2018-10-18",4.7
"757","foxnews","text23856","4",0.637202816569532,"2018-11-24",4.7
"758","foxnews","text16921","1",0.79088539483225,"2018-10-01",4.7
"759","foxnews","text19974","2",0.622193438520639,"2018-10-31",4.7
"760","foxnews","text19044","3",0.851689127038621,"2018-10-24",4.7
"761","foxnews","text21664","3",0.689728851485408,"2018-11-09",4.7
"762","foxnews","text23328","1",0.374452823903881,"2018-11-21",4.7
"763","foxnews","text17988","1",0.684811761560827,"2018-10-16",4.7
"764","foxnews","text21709","3",0.501468102907818,"2018-11-09",4.7
"765","foxnews","text20441","5",0.431234726204003,"2018-11-02",4.7
"766","foxnews","text20559","5",0.489445189576479,"2018-11-02",4.7
"767","foxnews","text20100","1",0.910534180390413,"2018-10-31",4.7
"768","foxnews","text24068","4",0.693994644046638,"2018-11-27",4.7
"769","foxnews","text17502","3",0.677213164251594,"2018-10-05",4.7
"770","foxnews","text17289","3",0.790169363671635,"2018-10-04",4.7
"771","foxnews","text19325","1",0.701223661859187,"2018-10-26",4.7
"772","foxnews","text20954","3",0.778675444636881,"2018-11-05",4.7
"773","foxnews","text22070","4",0.573135605556131,"2018-11-13",4.7
"774","foxnews","text21204","4",0.780868976784395,"2018-11-07",4.7
"775","foxnews","text21904","3",0.910354462814301,"2018-11-12",4.7
"776","foxnews","text20221","3",0.705802137803627,"2018-11-01",4.7
"777","foxnews","text21735","3",0.717523434840115,"2018-11-10",4.7
"778","foxnews","text16969","3",0.661075924694085,"2018-10-02",4.7
"779","foxnews","text19911","5",0.624662518502524,"2018-10-30",4.7
"780","foxnews","text20029","3",0.914643383605592,"2018-10-31",4.7
"781","foxnews","text20010","3",0.485793463105499,"2018-10-31",4.7
"782","foxnews","text18706","3",0.977717803665398,"2018-10-20",4.7
"783","foxnews","text18845","3",0.80443933883012,"2018-10-21",4.7
"784","foxnews","text17959","3",0.805983171920947,"2018-10-14",4.7
"785","foxnews","text17606","3",0.50905148953284,"2018-10-06",4.7
"786","foxnews","text21592","1",0.559668142663661,"2018-11-09",4.7
"787","foxnews","text21652","1",0.877786152712948,"2018-11-09",4.7
"788","foxnews","text20739","4",0.469521545429791,"2018-10-26",4.7
"789","foxnews","text21548","3",0.854308043591992,"2018-11-09",4.7
"790","foxnews","text22694","1",0.604151559630877,"2018-11-16",4.7
"791","foxnews","text19741","5",0.50354917129719,"2018-10-28",4.7
"792","foxnews","text19702","5",0.362997273861007,"2018-10-28",4.7
"793","foxnews","text21563","3",0.480283082491559,"2018-11-09",4.7
"794","foxnews","text21312","3",0.882005289887989,"2018-11-08",4.7
"795","foxnews","text19803","5",0.500652138052087,"2018-10-28",4.7
"796","foxnews","text19723","1",0.473161308800677,"2018-10-28",4.7
"797","foxnews","text19662","3",0.488306599397467,"2018-10-28",4.7
"798","foxnews","text21316","3",0.759528447071091,"2018-11-08",4.7
"799","foxnews","text24504","3",0.974378274121358,"2018-11-29",4.7
"800","foxnews","text20297","4",0.640990110807176,"2018-11-01",4.7
"801","foxnews","text21718","4",0.711699925531549,"2018-11-09",4.7
"802","foxnews","text18968","3",0.846906238148047,"2018-10-23",4.7
"803","foxnews","text21382","3",0.905860403153276,"2018-11-08",4.7
"804","foxnews","text21402","3",0.594246655490276,"2018-11-08",4.7
"805","foxnews","text23842","3",0.970215594636638,"2018-11-25",4.7
"806","foxnews","text19538","5",0.563647750294707,"2018-10-27",4.7
"807","foxnews","text21825","3",0.589942775131289,"2018-11-11",4.7
"808","foxnews","text24681","1",0.575549160398415,"2018-11-30",4.7
"809","foxnews","text21433","3",0.809158033909691,"2018-11-08",4.7
"810","foxnews","text19384","3",0.778645404930809,"2018-10-25",4.7
"811","foxnews","text19745","5",0.629922587691786,"2018-10-29",4.7
"812","foxnews","text19746","5",0.565912799088069,"2018-10-29",4.7
"813","foxnews","text21906","3",0.687920881778228,"2018-11-11",4.7
"814","foxnews","text23367","3",0.749338625426098,"2018-11-21",4.7
"815","foxnews","text21917","3",0.644055771521217,"2018-11-11",4.7
"816","foxnews","text19676","1",0.66020810451647,"2018-10-29",4.7
"817","foxnews","text20618","3",0.869420556523648,"2018-11-03",4.7
"818","foxnews","text19924","5",0.406702040771868,"2018-10-29",4.7
"819","foxnews","text21364","4",0.789964797295889,"2018-11-08",4.7
