"","outlet","document","topic","gamma","date","ideology"
"703","breitbart","text8306","4",0.400499328459197,"2018-07-11",4.9
"704","breitbart","text8911","1",0.311841297187152,"2018-07-19",4.9
"705","breitbart","text7893","4",0.748286097522065,"2018-07-06",4.9
"706","breitbart","text8526","3",0.426993996096484,"2018-07-13",4.9
"707","breitbart","text9140","1",0.588960971070374,"2018-07-23",4.9
"708","breitbart","text9594","4",0.5536276821454,"2018-07-28",4.9
"709","breitbart","text9064","1",0.466774368909072,"2018-07-22",4.9
"710","breitbart","text9567","4",0.77804435219446,"2018-07-27",4.9
"711","breitbart","text9141","2",0.533324251529063,"2018-07-22",4.9
"712","breitbart","text9654","1",0.395412760118057,"2018-07-29",4.9
"713","breitbart","text8503","4",0.404036177195355,"2018-07-13",4.9
"714","breitbart","text9364","6",0.334902578235421,"2018-07-25",4.9
"715","breitbart","text8696","1",0.331186392211885,"2018-07-16",4.9
"716","breitbart","text8625","3",0.573900243380362,"2018-07-15",4.9
"717","breitbart","text7985","3",0.377358567575855,"2018-07-08",4.9
"718","breitbart","text7931","4",0.248697677079455,"2018-07-07",4.9
"719","breitbart","text9186","4",0.723359568405276,"2018-07-23",4.9
"720","breitbart","text9327","1",0.379353804757461,"2018-07-24",4.9
"721","breitbart","text8948","4",0.715407414024076,"2018-07-18",4.9
"722","breitbart","text8901","4",0.489480944859764,"2018-07-18",4.9
"723","breitbart","text8048","5",0.532748783800985,"2018-07-09",4.9
"724","breitbart","text8837","4",0.354923611270176,"2018-07-17",4.9
"725","breitbart","text7980","6",0.416385986288874,"2018-07-07",4.9
"726","breitbart","text9729","5",0.468435051959804,"2018-07-31",4.9
"727","breitbart","text9455","3",0.343054603385399,"2018-07-27",4.9
"728","breitbart","text8606","6",0.426780456416841,"2018-07-14",4.9
"729","breitbart","text7767","5",0.429166006794327,"2018-07-05",4.9
"730","breitbart","text8697","3",0.573900243380362,"2018-07-15",4.9
"731","breitbart","text9446","6",0.321868139083835,"2018-07-26",4.9
"732","breitbart","text8882","5",0.525392932737589,"2018-07-19",4.9
"733","breitbart","text8587","5",0.876687436924527,"2018-07-15",4.9
"734","breitbart","text8422","5",0.292082761172762,"2018-07-13",4.9
"735","breitbart","text9208","6",0.39556335186893,"2018-07-24",4.9
"736","breitbart","text9618","4",0.767540863356042,"2018-07-29",4.9
"737","breitbart","text9328","3",0.392691978853242,"2018-07-25",4.9
"738","breitbart","text8324","5",0.449982835235953,"2018-07-11",4.9
"739","breitbart","text9758","4",0.806643770821889,"2018-07-31",4.9
"740","breitbart","text9769","5",0.616167291753657,"2018-07-31",4.9
"741","breitbart","text8177","4",0.677483926917424,"2018-07-09",4.9
"742","breitbart","text8025","3",0.344635519864568,"2018-07-07",4.9
"743","breitbart","text8163","4",0.644124223484231,"2018-07-10",4.9
"744","breitbart","text8128","1",0.753974225506879,"2018-07-10",4.9
"745","breitbart","text9707","6",0.385990718528141,"2018-07-30",4.9
"746","breitbart","text9217","4",0.771917963353918,"2018-07-24",4.9
"747","breitbart","text9409","2",0.4908382565837,"2018-07-26",4.9
"748","breitbart","text9115","1",0.355610584579126,"2018-07-23",4.9
"749","breitbart","text7960","1",0.355566878723699,"2018-07-06",4.9
"750","breitbart","text9627","1",0.49941502469983,"2018-07-29",4.9
"751","breitbart","text9631","1",0.840190785738333,"2018-07-29",4.9
"752","breitbart","text9642","1",0.584224647048931,"2018-07-29",4.9
"753","breitbart","text7838","5",0.58087319747059,"2018-07-05",4.9
"754","breitbart","text9799","4",0.611382647940508,"2018-07-31",4.9
"755","breitbart","text9656","1",0.423256574398141,"2018-07-30",4.9
"756","breitbart","text9628","6",0.515514183828893,"2018-07-29",4.9
"757","breitbart","text9852","5",0.361830972746419,"2018-07-31",4.9
"758","breitbart","text9501","5",0.782183759494486,"2018-07-26",4.9
"759","breitbart","text8711","2",0.580293323609942,"2018-07-16",4.9
"760","breitbart","text9562","2",0.49999866039067,"2018-07-28",4.9
"761","breitbart","text7709","4",0.640264195659941,"2018-07-03",4.9
"762","breitbart","text8499","4",0.248402980411517,"2018-07-12",4.9
"763","breitbart","text9613","2",0.284347198394302,"2018-07-29",4.9
"764","breitbart","text9420","2",0.400873901114035,"2018-07-25",4.9
"765","breitbart","text7780","3",0.552959130934697,"2018-07-04",4.9
"766","breitbart","text9263","2",0.340433875158294,"2018-07-25",4.9
"767","breitbart","text8067","1",0.752995511444628,"2018-07-09",4.9
"768","breitbart","text9765","4",0.390172045450957,"2018-07-31",4.9
"769","breitbart","text9653","1",0.529431022453532,"2018-07-28",4.9
"770","breitbart","text7904","3",0.532979610220652,"2018-07-07",4.9
"771","breitbart","text7755","2",0.479956978746687,"2018-07-05",4.9
"772","breitbart","text9265","1",0.697054940599557,"2018-07-25",4.9
"773","breitbart","text8570","5",0.569135796639815,"2018-07-13",4.9
"774","breitbart","text8684","1",0.725365894421381,"2018-07-15",4.9
"775","breitbart","text8992","5",0.504387234875921,"2018-07-20",4.9
"776","breitbart","text9304","3",0.415496743035981,"2018-07-25",4.9
"777","breitbart","text8646","4",0.528778071208316,"2018-07-16",4.9
"778","breitbart","text9568","1",0.556931178681119,"2018-07-28",4.9
"779","breitbart","text8167","4",0.482247823027942,"2018-07-09",4.9
"780","breitbart","text9772","1",0.498903159293017,"2018-07-29",4.9
"781","breitbart","text8299","3",0.357207015967094,"2018-07-12",4.9
"782","breitbart","text7724","2",0.462087055511925,"2018-07-04",4.9
"783","breitbart","text8168","4",0.553752082239186,"2018-07-09",4.9
"784","breitbart","text9311","4",0.724764894022374,"2018-07-24",4.9
"785","breitbart","text9766","1",0.65030972982498,"2018-07-30",4.9
"786","breitbart","text9193","4",0.51468080111971,"2018-07-24",4.9
"787","breitbart","text8763","1",0.58119226148914,"2018-07-17",4.9
"788","breitbart","text8303","6",0.559131062251159,"2018-07-12",4.9
"789","breitbart","text9576","1",0.638314109910056,"2018-07-27",4.9
"790","breitbart","text8099","4",0.321390331920702,"2018-07-09",4.9
"791","breitbart","text8336","1",0.558435103924411,"2018-07-11",4.9
"792","breitbart","text8200","2",0.602968529248594,"2018-07-10",4.9
"793","breitbart","text9667","4",0.584429365240805,"2018-07-30",4.9
"794","breitbart","text9243","1",0.428257214265866,"2018-07-23",4.9
"795","breitbart","text9591","1",0.324840274207616,"2018-07-28",4.9
"796","breitbart","text8295","3",0.391891512783494,"2018-07-12",4.9
"797","breitbart","text8665","1",0.43616376393613,"2018-07-16",4.9
"798","breitbart","text8502","6",0.367404098777376,"2018-07-13",4.9
"799","breitbart","text8203","1",0.469812232894613,"2018-07-10",4.9
"800","breitbart","text9132","4",0.737210545996063,"2018-07-23",4.9
"801","breitbart","text9310","1",0.801389136871451,"2018-07-24",4.9
"802","breitbart","text7779","3",0.723646032361915,"2018-07-04",4.9
"803","breitbart","text8037","5",0.659513564367958,"2018-07-09",4.9
"804","breitbart","text9666","4",0.694933982034334,"2018-07-30",4.9
"805","breitbart","text9703","3",0.426417293972717,"2018-07-30",4.9
"806","breitbart","text8756","5",0.42359321440949,"2018-07-17",4.9
"807","breitbart","text8201","5",0.529413078374364,"2018-07-09",4.9
"808","breitbart","text8003","1",0.633725770198588,"2018-07-08",4.9
"809","breitbart","text8027","1",0.696255129211485,"2018-07-09",4.9
"810","breitbart","text9358","4",0.344762330336486,"2018-07-26",4.9
"811","breitbart","text8187","4",0.465051717470098,"2018-07-09",4.9
"812","breitbart","text9699","1",0.415293142915604,"2018-07-30",4.9
"813","breitbart","text8709","4",0.328939935593154,"2018-07-16",4.9
"814","breitbart","text8856","1",0.715232508113422,"2018-07-18",4.9
"815","breitbart","text9805","5",0.726382608041859,"2018-07-30",4.9
"816","breitbart","text9566","4",0.420065257358273,"2018-07-28",4.9
"817","breitbart","text9503","6",0.37170188551107,"2018-07-26",4.9
"818","breitbart","text9207","2",0.691037179290167,"2018-07-23",4.9
"819","breitbart","text9548","4",0.710934639535742,"2018-07-27",4.9
"820","breitbart","text8287","2",0.484524147802406,"2018-07-11",4.9
"821","breitbart","text9733","3",0.432151358322164,"2018-07-31",4.9
"822","breitbart","text8065","1",0.63394582531936,"2018-07-08",4.9
"823","breitbart","text8904","5",0.63759051893355,"2018-07-19",4.9
"824","breitbart","text7962","3",0.369650515786923,"2018-07-07",4.9
"825","breitbart","text9089","1",0.558034877648124,"2018-07-23",4.9
"826","breitbart","text8432","3",0.417897715776721,"2018-07-12",4.9
"827","breitbart","text9619","2",0.572071474554845,"2018-07-28",4.9
"828","breitbart","text8537","1",0.399441735675409,"2018-07-13",4.9
"829","breitbart","text9773","3",0.694186041318234,"2018-07-30",4.9
"830","breitbart","text7891","1",0.54314058023469,"2018-07-07",4.9
"831","breitbart","text8290","3",0.389951991244498,"2018-07-12",4.9
"832","breitbart","text9776","3",0.49900263191659,"2018-07-31",4.9
"833","breitbart","text8758","5",0.684681599671328,"2018-07-13",4.9
"834","breitbart","text8612","4",0.479382253060163,"2018-07-15",4.9
"835","breitbart","text8748","5",0.386749257417233,"2018-07-17",4.9
"836","breitbart","text9516","6",0.382649837851875,"2018-07-26",4.9
"837","breitbart","text9123","5",0.893513796311734,"2018-07-22",4.9
"838","breitbart","text9033","4",0.59784584571176,"2018-07-19",4.9
"839","breitbart","text8264","4",0.382910501344265,"2018-07-10",4.9
"840","breitbart","text9863","2",0.323643999457308,"2018-07-31",4.9
"841","breitbart","text9747","2",0.378695448029037,"2018-07-31",4.9
"842","breitbart","text8367","4",0.301386875462466,"2018-07-11",4.9
"843","buzzfeed","text10130","1",0.746458941548265,"2018-06-05",2
"844","buzzfeed","text11755","5",0.42440453717296,"2018-07-13",2
"845","buzzfeed","text10255","6",0.309585573438288,"2018-06-08",2
"846","buzzfeed","text10585","3",0.793295861250431,"2018-06-11",2
"847","buzzfeed","text10215","6",0.548750804275016,"2018-06-08",2
"848","buzzfeed","text11324","5",0.402277124754287,"2018-06-19",2
"849","buzzfeed","text10454","6",0.403342545925465,"2018-06-13",2
"850","buzzfeed","text11514","3",0.530253904395664,"2018-06-22",2
"851","buzzfeed","text10017","1",0.416450010723318,"2018-07-17",2
"852","buzzfeed","text11483","3",0.561941095488124,"2018-06-22",2
"853","buzzfeed","text11154","3",0.455978022765298,"2018-07-10",2
"854","buzzfeed","text10410","1",0.323931699491292,"2018-06-12",2
"855","buzzfeed","text9933","3",0.385109720888918,"2018-07-15",2
"856","buzzfeed","text10768","5",0.24220681202968,"2018-06-30",2
"857","buzzfeed","text10212","6",0.308652911215729,"2018-06-07",2
"858","buzzfeed","text11073","3",0.92102354056027,"2018-07-09",2
"859","buzzfeed","text11665","3",0.8377607521769,"2018-07-12",2
"860","buzzfeed","text11533","3",0.66964843853838,"2018-06-25",2
"861","buzzfeed","text11440","3",0.592290800172605,"2018-06-21",2
"862","buzzfeed","text10698","2",0.56459294633787,"2018-06-29",2
"863","buzzfeed","text10050","1",0.936978040504443,"2018-06-03",2
"864","buzzfeed","text10271","3",0.441584062192271,"2018-06-10",2
"865","buzzfeed","text10920","3",0.460713029180128,"2018-07-04",2
"866","buzzfeed","text11380","1",0.721107967989332,"2018-06-19",2
"867","buzzfeed","text10229","5",0.365631947872123,"2018-06-08",2
"868","buzzfeed","text10415","6",0.559094737896096,"2018-06-12",2
"869","buzzfeed","text10332","3",0.581900506689796,"2018-06-11",2
"870","buzzfeed","text9973","3",0.374281480960634,"2018-07-17",2
"871","buzzfeed","text9962","3",0.920891731811676,"2018-07-17",2
"872","buzzfeed","text9910","2",0.385697131253541,"2018-07-16",2
"873","buzzfeed","text9971","6",0.544716361851317,"2018-07-17",2
"874","buzzfeed","text10038","1",0.432442289229832,"2018-06-01",2
"875","buzzfeed","text10472","6",0.37119042595596,"2018-06-13",2
"876","buzzfeed","text10689","1",0.439316150199926,"2018-06-28",2
"877","buzzfeed","text11573","3",0.472465973663753,"2018-06-25",2
"878","buzzfeed","text10905","1",0.335634786322607,"2018-07-05",2
"879","buzzfeed","text10795","3",0.464543832256123,"2018-07-01",2
"880","buzzfeed","text11622","6",0.524994179757579,"2018-06-26",2
"881","buzzfeed","text10758","6",0.587590432719607,"2018-06-28",2
"882","buzzfeed","text10518","3",0.661473360171514,"2018-06-14",2
"883","buzzfeed","text10494","3",0.766897999432035,"2018-06-14",2
"884","buzzfeed","text11792","5",0.496797176809866,"2018-07-15",2
"885","buzzfeed","text10690","1",0.442858270426934,"2018-06-28",2
"886","buzzfeed","text11263","2",0.424635112112887,"2018-07-12",2
"887","buzzfeed","text10233","4",0.427040735958938,"2018-06-08",2
"888","buzzfeed","text11498","3",0.748323900257908,"2018-06-23",2
"889","buzzfeed","text10427","3",0.775151129437373,"2018-06-12",2
"890","buzzfeed","text11423","3",0.622516070791694,"2018-06-19",2
"891","buzzfeed","text10511","6",0.407388322886101,"2018-06-14",2
"892","buzzfeed","text10623","1",0.6951581504668,"2018-06-28",2
"893","buzzfeed","text11403","6",0.352808631901517,"2018-06-19",2
"894","buzzfeed","text10063","3",0.599573839766778,"2018-06-03",2
"895","buzzfeed","text9922","3",0.581016015532783,"2018-07-16",2
"896","buzzfeed","text10661","6",0.460637255973156,"2018-06-29",2
"897","buzzfeed","text10806","3",0.432029369905978,"2018-07-02",2
"898","buzzfeed","text11002","6",0.458002416106991,"2018-07-07",2
"899","buzzfeed","text10740","3",0.332569794306185,"2018-06-30",2
"900","buzzfeed","text11798","3",0.317202622774893,"2018-07-15",2
"901","buzzfeed","text11649","5",0.543204778360197,"2018-07-12",2
"902","buzzfeed","text11470","3",0.806375829330337,"2018-06-23",2
"903","buzzfeed","text10521","6",0.39995174046484,"2018-06-14",2
"904","buzzfeed","text10705","6",0.673614731791165,"2018-06-28",2
"905","buzzfeed","text10934","3",0.935390041023022,"2018-07-05",2
"906","buzzfeed","text11364","1",0.461074716439657,"2018-06-19",2
"907","buzzfeed","text11543","3",0.732585130734788,"2018-06-24",2
"908","buzzfeed","text11232","6",0.394002887395655,"2018-07-10",2
"909","buzzfeed","text11024","2",0.460931802685732,"2018-07-07",2
"910","buzzfeed","text11598","6",0.289641709313952,"2018-06-26",2
"911","buzzfeed","text10261","3",0.622669280689293,"2018-06-08",2
"912","buzzfeed","text11142","4",0.669550480790965,"2018-07-09",2
"913","buzzfeed","text10417","6",0.636895056723682,"2018-06-12",2
"914","buzzfeed","text11650","1",0.661964928866276,"2018-07-12",2
"915","buzzfeed","text11463","1",0.896058866320893,"2018-06-21",2
"916","buzzfeed","text10180","1",0.583663556378818,"2018-06-07",2
"917","buzzfeed","text11412","1",0.49378071116729,"2018-06-20",2
"918","buzzfeed","text10399","3",0.369248900082724,"2018-06-12",2
"919","buzzfeed","text11608","3",0.491052194894491,"2018-06-26",2
"920","buzzfeed","text11571","1",0.778053841063774,"2018-06-25",2
"921","buzzfeed","text10732","6",0.605922999303595,"2018-06-28",2
"922","buzzfeed","text11009","3",0.94580025092679,"2018-07-07",2
"923","buzzfeed","text10058","3",0.758936263051301,"2018-06-03",2
"924","buzzfeed","text10035","6",0.579433808545988,"2018-06-01",2
"925","buzzfeed","text10711","6",0.426785604057914,"2018-06-29",2
"926","buzzfeed","text10793","6",0.348005853279656,"2018-07-01",2
"927","buzzfeed","text10357","2",0.658459084325763,"2018-06-11",2
"928","buzzfeed","text10309","1",0.518185854539164,"2018-06-10",2
"929","buzzfeed","text10424","1",0.51417260024654,"2018-06-12",2
"930","buzzfeed","text11631","3",0.420022099812365,"2018-07-11",2
"931","buzzfeed","text10721","6",0.451790890569328,"2018-06-29",2
"932","buzzfeed","text10699","6",0.588338578504269,"2018-06-28",2
"933","buzzfeed","text11258","1",0.959265732741952,"2018-07-11",2
"934","buzzfeed","text11809","1",0.908180572265163,"2018-07-15",2
"935","buzzfeed","text11562","5",0.492218546986173,"2018-06-21",2
"936","buzzfeed","text10262","3",0.433334412082372,"2018-06-08",2
"937","buzzfeed","text10037","6",0.397716819135813,"2018-06-01",2
"938","buzzfeed","text11709","3",0.409528085275257,"2018-07-12",2
"939","buzzfeed","text11684","3",0.794510834321838,"2018-07-12",2
"940","buzzfeed","text11595","6",0.34292282237231,"2018-06-25",2
"941","buzzfeed","text11612","1",0.928093488177488,"2018-06-26",2
"942","buzzfeed","text11419","3",0.369057572034817,"2018-06-20",2
"943","buzzfeed","text10999","3",0.842547434846185,"2018-07-07",2
"944","buzzfeed","text9983","5",0.599870372935829,"2018-07-16",2
"945","buzzfeed","text11630","3",0.420022099812365,"2018-07-11",2
"946","buzzfeed","text11197","3",0.479082481193558,"2018-07-11",2
"947","buzzfeed","text11707","3",0.533550513179491,"2018-07-13",2
"948","buzzfeed","text10015","3",0.944093136443987,"2018-07-16",2
"949","buzzfeed","text11020","2",0.381269190845397,"2018-07-07",2
"950","buzzfeed","text10676","6",0.61021003671213,"2018-06-28",2
"951","buzzfeed","text11405","3",0.369641111070172,"2018-06-20",2
"952","buzzfeed","text10590","1",0.878840988055136,"2018-06-27",2
"953","buzzfeed","text10805","6",0.43886537889609,"2018-07-02",2
"954","buzzfeed","text9985","3",0.385109720888918,"2018-07-15",2
"955","buzzfeed","text10717","6",0.416303229861766,"2018-06-29",2
"956","buzzfeed","text10700","6",0.618237992170035,"2018-06-28",2
"957","buzzfeed","text10512","6",0.516292542002675,"2018-06-14",2
"958","buzzfeed","text10706","6",0.581972107324275,"2018-06-28",2
"959","buzzfeed","text11316","1",0.697732073022249,"2018-06-18",2
"960","buzzfeed","text10341","6",0.370793505747494,"2018-06-11",2
"961","buzzfeed","text9929","5",0.302828309850931,"2018-07-16",2
"962","buzzfeed","text10695","6",0.551844149248937,"2018-06-29",2
"963","buzzfeed","text10237","3",0.808286087610709,"2018-06-08",2
"964","buzzfeed","text10252","3",0.964834260611913,"2018-06-08",2
"965","buzzfeed","text11054","3",0.471000458410457,"2018-07-08",2
"966","buzzfeed","text10102","6",0.457086249162412,"2018-06-05",2
"967","cnbc","text14306","5",0.389981385793049,"2018-07-31",2.7
"968","cnbc","text12884","5",0.540301563384167,"2018-07-17",2.7
"969","cnbc","text13669","5",0.49127701624054,"2018-07-25",2.7
"970","cnbc","text14256","4",0.289558612777239,"2018-07-31",2.7
"971","cnbc","text13449","2",0.319616893620525,"2018-07-23",2.7
"972","cnbc","text13017","2",0.304889692486547,"2018-07-18",2.7
"973","cnbc","text13910","3",0.785272593467391,"2018-07-27",2.7
"974","cnbc","text13871","5",0.694525675251491,"2018-07-26",2.7
"975","cnbc","text13706","5",0.790378924687086,"2018-07-25",2.7
"976","cnbc","text13149","6",0.328087828299117,"2018-07-19",2.7
"977","cnbc","text13259","5",0.412019813026596,"2018-07-20",2.7
"978","cnbc","text13291","2",0.394204248905922,"2018-07-22",2.7
"979","cnbc","text13697","2",0.400082246549666,"2018-07-25",2.7
"980","cnbc","text13417","1",0.572728170497626,"2018-07-23",2.7
"981","cnbc","text14163","4",0.724922047603196,"2018-07-31",2.7
"982","cnbc","text12709","5",0.427245544715524,"2018-07-16",2.7
"983","cnbc","text14056","1",0.619406235634141,"2018-07-29",2.7
"984","cnbc","text13491","3",0.572368619455174,"2018-07-24",2.7
"985","cnbc","text12898","5",0.596992423273795,"2018-07-17",2.7
"986","cnbc","text13344","1",0.405222149774831,"2018-07-23",2.7
"987","cnbc","text12726","3",0.443120920732419,"2018-07-16",2.7
"988","cnbc","text13482","3",0.72965142359738,"2018-07-23",2.7
"989","cnbc","text12863","6",0.43862815356881,"2018-07-17",2.7
"990","cnbc","text13063","6",0.221475309912225,"2018-07-18",2.7
"991","cnbc","text13688","2",0.557330313924782,"2018-07-25",2.7
"992","cnbc","text13058","4",0.341495931163389,"2018-07-18",2.7
"993","cnbc","text11867","2",0.668249660980491,"2018-06-25",2.7
"994","cnbc","text13621","3",0.514488432417022,"2018-07-24",2.7
"995","cnbc","text12783","5",0.268892907671043,"2018-07-16",2.7
"996","cnbc","text14006","2",0.422452538020812,"2018-07-28",2.7
"997","cnbc","text13352","3",0.729819849567444,"2018-07-23",2.7
"998","cnbc","text13341","1",0.820598525391722,"2018-07-22",2.7
"999","cnbc","text13602","4",0.644302663735248,"2018-07-25",2.7
"1000","cnbc","text14004","2",0.60635300979708,"2018-07-27",2.7
"1001","cnbc","text13593","4",0.703592831077833,"2018-07-24",2.7
"1002","cnbc","text13659","3",0.831359227280692,"2018-07-25",2.7
"1003","cnbc","text12626","4",0.293469387586301,"2018-07-13",2.7
"1004","cnbc","text12752","2",0.290451991714854,"2018-07-16",2.7
"1005","cnbc","text12573","2",0.504386532820921,"2018-07-13",2.7
"1006","cnbc","text12971","6",0.421412786785279,"2018-07-18",2.7
"1007","cnbc","text13380","5",0.397855806977898,"2018-07-22",2.7
"1008","cnbc","text14169","3",0.846376549749653,"2018-07-31",2.7
"1009","cnbc","text12479","5",0.358701545388409,"2018-06-27",2.7
"1010","cnbc","text12799","3",0.529695999803156,"2018-07-17",2.7
"1011","cnbc","text12787","2",0.329603905655026,"2018-07-17",2.7
"1012","cnbc","text13389","6",0.44064595217134,"2018-07-23",2.7
"1013","cnbc","text12672","2",0.39183213766025,"2018-07-16",2.7
"1014","cnbc","text12939","6",0.307049516796803,"2018-07-18",2.7
"1015","cnbc","text12135","3",0.672070427725286,"2018-07-12",2.7
"1016","cnbc","text13577","2",0.399295077136239,"2018-07-24",2.7
"1017","cnbc","text11817","2",0.433711017492875,"2018-07-08",2.7
"1018","cnbc","text14164","3",0.720056694753364,"2018-07-30",2.7
"1019","dailykos","text15555","3",0.270172027973435,"2018-07-07",1.6
"1020","dailykos","text15599","5",0.670026018153148,"2018-07-10",1.6
"1021","dailykos","text14631","1",0.577885382047777,"2018-06-05",1.6
"1022","dailykos","text15209","3",0.567174850008832,"2018-06-25",1.6
"1023","dailykos","text14903","6",0.407013221015554,"2018-06-13",1.6
"1024","dailykos","text14373","5",0.561652335779205,"2018-07-25",1.6
"1025","dailykos","text15030","2",0.432700347047564,"2018-06-20",1.6
"1026","dailykos","text15073","2",0.241914651374783,"2018-06-20",1.6
"1027","dailykos","text15802","6",0.460720095665903,"2018-07-16",1.6
"1028","dailykos","text15999","5",0.707140889801736,"2018-07-25",1.6
"1029","dailykos","text15338","5",0.576003487612803,"2018-06-29",1.6
"1030","dailykos","text15335","3",0.483858456004946,"2018-06-29",1.6
"1031","dailykos","text15511","2",0.602738007684608,"2018-07-05",1.6
"1032","dailykos","text15353","2",0.251705467884134,"2018-07-01",1.6
"1033","dailykos","text14674","5",0.507399187121614,"2018-06-05",1.6
"1034","dailykos","text15012","5",0.746285157916542,"2018-06-19",1.6
"1035","dailykos","text14723","4",0.672545122330946,"2018-06-07",1.6
"1036","dailykos","text15531","5",0.417421947976691,"2018-07-06",1.6
"1037","dailykos","text15931","5",0.501392776010178,"2018-07-22",1.6
"1038","dailykos","text15422","3",0.432108401544153,"2018-07-03",1.6
"1039","dailykos","text14541","2",0.440387129427338,"2018-06-01",1.6
"1040","dailykos","text15415","2",0.640037617834838,"2018-07-03",1.6
"1041","dailykos","text15425","2",0.589417003416497,"2018-07-03",1.6
"1042","dailykos","text14342","5",0.777014061349615,"2018-07-25",1.6
"1043","dailykos","text15495","5",0.736836197659991,"2018-07-06",1.6
"1044","dailykos","text15037","4",0.439946013215669,"2018-06-19",1.6
"1045","dailykos","text15424","3",0.409306673760904,"2018-07-03",1.6
"1046","dailykos","text15981","3",0.438359555810279,"2018-07-23",1.6
"1047","dailykos","text14658","3",0.434707079985884,"2018-06-07",1.6
"1048","dailykos","text14633","5",0.917971815410185,"2018-06-04",1.6
"1049","dailykos","text15197","3",0.522584325218439,"2018-06-25",1.6
"1050","dailykos","text14618","5",0.872083961907418,"2018-06-05",1.6
"1051","dailykos","text14699","3",0.834972630166623,"2018-06-07",1.6
"1052","dailykos","text14353","5",0.777407932652406,"2018-07-23",1.6
"1053","dailykos","text14985","3",0.375595479899162,"2018-06-17",1.6
"1054","dailykos","text15515","3",0.382304208641669,"2018-07-07",1.6
"1055","dailykos","text15378","3",0.335764022257183,"2018-07-01",1.6
"1056","dailykos","text15334","3",0.360762518510245,"2018-06-29",1.6
"1057","dailykos","text15653","3",0.475425140090141,"2018-07-09",1.6
"1058","dailykos","text15166","2",0.305170691441473,"2018-06-24",1.6
"1059","dailykos","text15001","5",0.479993990052481,"2018-06-19",1.6
"1060","dailykos","text14989","3",0.253887113823044,"2018-06-17",1.6
"1061","dailykos","text15449","3",0.34111017151476,"2018-07-05",1.6
"1062","dailykos","text15318","3",0.429780239573263,"2018-06-30",1.6
"1063","dailykos","text16000","4",0.65155771704476,"2018-07-24",1.6
"1064","dailykos","text15392","2",0.432043428720007,"2018-07-02",1.6
"1065","dailykos","text14758","3",0.623127594524065,"2018-06-09",1.6
"1066","dailykos","text15327","2",0.510135224389552,"2018-06-28",1.6
"1067","dailykos","text15293","3",0.377133191903339,"2018-06-29",1.6
"1068","dailykos","text14734","3",0.313557554727792,"2018-06-10",1.6
"1069","dailykos","text15118","3",0.642935160346669,"2018-06-22",1.6
"1070","dailykos","text15948","2",0.400767861240745,"2018-07-21",1.6
"1071","dailykos","text15038","5",0.674854802954267,"2018-06-20",1.6
"1072","dailykos","text14831","5",0.891593770609134,"2018-06-11",1.6
"1073","dailykos","text15754","3",0.350666854231795,"2018-07-15",1.6
"1074","dailykos","text15737","1",0.418131308066953,"2018-07-13",1.6
"1075","dailykos","text14372","4",0.622671722166689,"2018-07-25",1.6
"1076","dailykos","text14879","5",0.502346783652518,"2018-06-14",1.6
"1077","dailykos","text15936","3",0.554582504990902,"2018-07-23",1.6
"1078","dailykos","text14694","5",0.786744076263774,"2018-06-08",1.6
"1079","dailykos","text14753","3",0.343207168960616,"2018-06-09",1.6
"1080","dailykos","text15427","5",0.527202189045477,"2018-07-02",1.6
"1081","dailykos","text14883","1",0.568846174696572,"2018-06-14",1.6
"1082","dailykos","text15643","5",0.777946814088073,"2018-07-11",1.6
"1083","dailykos","text15950","3",0.648793631052913,"2018-07-22",1.6
"1084","dailykos","text14612","1",0.29082946144928,"2018-06-04",1.6
"1085","dailykos","text15548","5",0.609360193539978,"2018-07-08",1.6
"1086","dailykos","text14448","3",0.44971154111905,"2018-07-29",1.6
"1087","dailykos","text15412","5",0.449960996319765,"2018-07-03",1.6
"1088","dailykos","text15357","3",0.289663380379238,"2018-06-29",1.6
"1089","dailykos","text15331","3",0.272052970724912,"2018-06-29",1.6
"1090","dailykos","text15910","5",0.345454121622751,"2018-07-23",1.6
"1091","dailykos","text14965","1",0.533550124040387,"2018-06-17",1.6
"1092","dailykos","text14950","2",0.460222467231956,"2018-06-18",1.6
"1093","dailykos","text14872","3",0.492664353279953,"2018-06-14",1.6
"1094","dailykos","text14564","3",0.359580388237061,"2018-06-03",1.6
"1095","dailykos","text14799","3",0.364338905249005,"2018-06-11",1.6
"1096","dailykos","text15078","3",0.338553228678439,"2018-06-20",1.6
"1097","dailykos","text15356","1",0.715309514209034,"2018-06-30",1.6
"1098","dailykos","text14795","5",0.78739312113646,"2018-06-12",1.6
"1099","dailykos","text14570","3",0.379741876988544,"2018-06-02",1.6
"1100","dailykos","text15110","6",0.520319029145404,"2018-06-22",1.6
"1101","dailykos","text14765","5",0.464468791265827,"2018-06-11",1.6
"1102","dailykos","text15075","5",0.810643217555872,"2018-06-21",1.6
"1103","dailykos","text15717","5",0.398905745823724,"2018-07-11",1.6
"1104","dailykos","text15304","5",0.735608680311304,"2018-06-29",1.6
"1105","dailykos","text15678","5",0.699720483357575,"2018-07-12",1.6
"1106","dailykos","text14486","3",0.513490427350581,"2018-07-31",1.6
"1107","dailykos","text14567","3",0.293684433923884,"2018-06-02",1.6
"1108","dailykos","text15382","3",0.366435374769804,"2018-07-01",1.6
"1109","dailykos","text15778","5",0.643892365077531,"2018-07-16",1.6
