"","document","topic","gamma","outlet","date"
"903","text35175",3,0.425882689359431,"nytimes","2018-06-17"
"904","text35240",3,0.328925051047429,"nytimes","2018-06-17"
"905","text22046",5,0.424582752035842,"foxnews","2018-06-17"
"906","text35205",5,0.425858968161729,"nytimes","2018-06-17"
"907","text2154",1,0.612507376372683,"abcnews","2018-06-18"
"908","text2187",1,0.926850918357368,"abcnews","2018-06-18"
"909","text2289",1,0.42814426531978,"abcnews","2018-06-18"
"910","text2294",1,0.844217864131179,"abcnews","2018-06-18"
"911","text2309",1,0.883289579089865,"abcnews","2018-06-18"
"912","text2330",1,0.80831386193521,"abcnews","2018-06-18"
"913","text11316",1,0.697732073022249,"buzzfeed","2018-06-18"
"914","text22155",1,0.894282675319924,"foxnews","2018-06-18"
"915","text22349",1,0.799988630794995,"foxnews","2018-06-18"
"916","text22406",1,0.756716730326229,"foxnews","2018-06-18"
"917","text22412",1,0.420126806871294,"foxnews","2018-06-18"
"918","text22423",1,0.768464164008791,"foxnews","2018-06-18"
"919","text22459",1,0.509321182509333,"foxnews","2018-06-18"
"920","text22483",1,0.805739711861828,"foxnews","2018-06-18"
"921","text35350",1,0.324778013369054,"nytimes","2018-06-18"
"922","text2244",2,0.724571026579996,"abcnews","2018-06-18"
"923","text2284",2,0.353919493773635,"abcnews","2018-06-18"
"924","text14950",2,0.460222467231956,"dailykos","2018-06-18"
"925","text22266",2,0.627538706670545,"foxnews","2018-06-18"
"926","text22339",2,0.563361419583106,"foxnews","2018-06-18"
"927","text28588",2,0.312658701032126,"infowars","2018-06-18"
"928","text35224",2,0.397930983163098,"nytimes","2018-06-18"
"929","text35309",2,0.589392998738738,"nytimes","2018-06-18"
"930","text35323",2,0.353063321982776,"nytimes","2018-06-18"
"931","text42441",2,0.356131575815266,"washingtonpost","2018-06-18"
"932","text42485",2,0.724323110824445,"washingtonpost","2018-06-18"
"933","text2234",3,0.842939083375682,"abcnews","2018-06-18"
"934","text22210",3,0.84490533517908,"foxnews","2018-06-18"
"935","text22211",3,0.84490533517908,"foxnews","2018-06-18"
"936","text22323",3,0.63288520310761,"foxnews","2018-06-18"
"937","text22345",3,0.502763331548525,"foxnews","2018-06-18"
"938","text22429",3,0.762242376664161,"foxnews","2018-06-18"
"939","text22466",3,0.403960621573928,"foxnews","2018-06-18"
"940","text33385",3,0.758815305763071,"newyorker","2018-06-18"
"941","text35190",3,0.850509882758769,"nytimes","2018-06-18"
"942","text35206",3,0.931032944852621,"nytimes","2018-06-18"
"943","text35238",3,0.632729002078449,"nytimes","2018-06-18"
"944","text35247",3,0.49309277197684,"nytimes","2018-06-18"
"945","text35303",3,0.61338407866552,"nytimes","2018-06-18"
"946","text35371",3,0.377612800319918,"nytimes","2018-06-18"
"947","text35455",3,0.781355181245978,"nytimes","2018-06-18"
"948","text40291",3,0.500296785736114,"thinkprogress","2018-06-18"
"949","text42494",3,0.623402407366236,"washingtonpost","2018-06-18"
"950","text2136",4,0.407747831505645,"abcnews","2018-06-18"
"951","text2307",4,0.721197570337548,"abcnews","2018-06-18"
"952","text22197",5,0.362212226114091,"foxnews","2018-06-18"
"953","text35219",5,0.377468033158464,"nytimes","2018-06-18"
"954","text38351",5,0.444643601431329,"politico","2018-06-18"
"955","text38352",5,0.559254265322894,"politico","2018-06-18"
"956","text42451",5,0.581522189696741,"washingtonpost","2018-06-18"
"957","text42551",5,0.427685791598684,"washingtonpost","2018-06-18"
"958","text22456",6,0.472982305427799,"foxnews","2018-06-18"
"959","text35230",6,0.272570626808838,"nytimes","2018-06-18"
"960","text42490",6,0.343110631909569,"washingtonpost","2018-06-18"
"961","text2249",1,0.662254390010796,"abcnews","2018-06-19"
"962","text2343",1,0.629444061091679,"abcnews","2018-06-19"
"963","text2353",1,0.776662681450764,"abcnews","2018-06-19"
"964","text2396",1,0.74110077890539,"abcnews","2018-06-19"
"965","text2397",1,0.666892649884575,"abcnews","2018-06-19"
"966","text2467",1,0.708991937688487,"abcnews","2018-06-19"
"967","text2470",1,0.680602055663804,"abcnews","2018-06-19"
"968","text11364",1,0.461074716439657,"buzzfeed","2018-06-19"
"969","text11380",1,0.721107967989332,"buzzfeed","2018-06-19"
"970","text22362",1,0.696506483590603,"foxnews","2018-06-19"
"971","text22436",1,0.75183925859355,"foxnews","2018-06-19"
"972","text22438",1,0.623140800482644,"foxnews","2018-06-19"
"973","text22467",1,0.676722313042694,"foxnews","2018-06-19"
"974","text22484",1,0.692018311833801,"foxnews","2018-06-19"
"975","text22583",1,0.683243491115986,"foxnews","2018-06-19"
"976","text22651",1,0.898304419666883,"foxnews","2018-06-19"
"977","text22716",1,0.861095810813298,"foxnews","2018-06-19"
"978","text2235",2,0.563361419583106,"abcnews","2018-06-19"
"979","text2408",2,0.657656189103589,"abcnews","2018-06-19"
"980","text2472",2,0.353681296497858,"abcnews","2018-06-19"
"981","text2493",2,0.52763768721029,"abcnews","2018-06-19"
"982","text2579",2,0.514617907834997,"abcnews","2018-06-19"
"983","text22416",2,0.779022685118177,"foxnews","2018-06-19"
"984","text22418",2,0.795236284197285,"foxnews","2018-06-19"
"985","text30372",2,0.441786606442396,"motherjones","2018-06-19"
"986","text30384",2,0.393527780047893,"motherjones","2018-06-19"
"987","text35312",2,0.315826443532383,"nytimes","2018-06-19"
"988","text35314",2,0.370011691721768,"nytimes","2018-06-19"
"989","text35384",2,0.384688564513083,"nytimes","2018-06-19"
"990","text35469",2,0.494197243741471,"nytimes","2018-06-19"
"991","text40301",2,0.343583187509358,"thinkprogress","2018-06-19"
"992","text42504",2,0.378029774292089,"washingtonpost","2018-06-19"
"993","text42505",2,0.420049943639633,"washingtonpost","2018-06-19"
"994","text42556",2,0.518918126013221,"washingtonpost","2018-06-19"
"995","text2231",3,0.425488513270505,"abcnews","2018-06-19"
"996","text2286",3,0.425488513270505,"abcnews","2018-06-19"
"997","text2437",3,0.519608949166621,"abcnews","2018-06-19"
"998","text2450",3,0.425488513270505,"abcnews","2018-06-19"
"999","text2608",3,0.519608949166621,"abcnews","2018-06-19"
"1000","text11423",3,0.622516070791694,"buzzfeed","2018-06-19"
"1001","text22385",3,0.900094852721414,"foxnews","2018-06-19"
"1002","text22430",3,0.658597233660204,"foxnews","2018-06-19"
"1003","text22458",3,0.768576757063147,"foxnews","2018-06-19"
"1004","text22460",3,0.557296639387306,"foxnews","2018-06-19"
"1005","text22519",3,0.463946725881584,"foxnews","2018-06-19"
"1006","text22645",3,0.271490344855365,"foxnews","2018-06-19"
"1007","text26042",3,0.508085910797414,"huffingtonpost","2018-06-19"
"1008","text33411",3,0.713473469352132,"newyorker","2018-06-19"
"1009","text35276",3,0.823875085199157,"nytimes","2018-06-19"
"1010","text35291",3,0.615705024345052,"nytimes","2018-06-19"
"1011","text35301",3,0.946819190543369,"nytimes","2018-06-19"
"1012","text35448",3,0.666845257411182,"nytimes","2018-06-19"
"1013","text35463",3,0.83741752384918,"nytimes","2018-06-19"
"1014","text42511",3,0.740565926154659,"washingtonpost","2018-06-19"
"1015","text42542",3,0.651968341638787,"washingtonpost","2018-06-19"
"1016","text42572",3,0.90816181860316,"washingtonpost","2018-06-19"
"1017","text15037",4,0.439946013215669,"dailykos","2018-06-19"
"1018","text22541",4,0.379823163612641,"foxnews","2018-06-19"
"1019","text11324",5,0.402277124754287,"buzzfeed","2018-06-19"
"1020","text15001",5,0.479993990052481,"dailykos","2018-06-19"
"1021","text15012",5,0.746285157916542,"dailykos","2018-06-19"
"1022","text22384",5,0.370901385990235,"foxnews","2018-06-19"
"1023","text22532",5,0.372574241583207,"foxnews","2018-06-19"
"1024","text35329",5,0.388771061613343,"nytimes","2018-06-19"
"1025","text42563",5,0.235660622000908,"washingtonpost","2018-06-19"
"1026","text42619",5,0.401158459376875,"washingtonpost","2018-06-19"
"1027","text2426",6,0.334183930949769,"abcnews","2018-06-19"
"1028","text11403",6,0.352808631901517,"buzzfeed","2018-06-19"
"1029","text22373",6,0.429091410917185,"foxnews","2018-06-19"
"1030","text22393",6,0.3759460725802,"foxnews","2018-06-19"
"1031","text22513",6,0.334183930949769,"foxnews","2018-06-19"
"1032","text35372",6,0.462711955600605,"nytimes","2018-06-19"
"1033","text2425",1,0.807552659193734,"abcnews","2018-06-20"
"1034","text2427",1,0.84848611490111,"abcnews","2018-06-20"
"1035","text2504",1,0.917745036724727,"abcnews","2018-06-20"
"1036","text2517",1,0.724022599535922,"abcnews","2018-06-20"
"1037","text2592",1,0.379282260591796,"abcnews","2018-06-20"
"1038","text2635",1,0.983311592654436,"abcnews","2018-06-20"
"1039","text11412",1,0.49378071116729,"buzzfeed","2018-06-20"
"1040","text16879",1,0.660210064266458,"foxnews","2018-06-20"
"1041","text16883",1,0.81694579816724,"foxnews","2018-06-20"
"1042","text16942",1,0.487268788443952,"foxnews","2018-06-20"
"1043","text22512",1,0.946587571913055,"foxnews","2018-06-20"
"1044","text22572",1,0.728252681167383,"foxnews","2018-06-20"
"1045","text22681",1,0.69916606691662,"foxnews","2018-06-20"
"1046","text22689",1,0.748927644005322,"foxnews","2018-06-20"
"1047","text22758",1,0.816066907347733,"foxnews","2018-06-20"
"1048","text22784",1,0.81694579816724,"foxnews","2018-06-20"
"1049","text22806",1,0.780386388955659,"foxnews","2018-06-20"
"1050","text22819",1,0.799388372982357,"foxnews","2018-06-20"
"1051","text22845",1,0.425424164198699,"foxnews","2018-06-20"
"1052","text27749",1,0.369909942008047,"infowars","2018-06-20"
"1053","text35449",1,0.92533617972231,"nytimes","2018-06-20"
"1054","text2440",2,0.640833181470026,"abcnews","2018-06-20"
"1055","text2535",2,0.364459298111494,"abcnews","2018-06-20"
"1056","text2612",2,0.671548826067385,"abcnews","2018-06-20"
"1057","text2629",2,0.496562090051661,"abcnews","2018-06-20"
"1058","text15030",2,0.432700347047564,"dailykos","2018-06-20"
"1059","text15073",2,0.241914651374783,"dailykos","2018-06-20"
"1060","text22643",2,0.651569923830079,"foxnews","2018-06-20"
"1061","text35442",2,0.314435062003762,"nytimes","2018-06-20"
"1062","text35516",2,0.449565793925407,"nytimes","2018-06-20"
"1063","text42580",2,0.407749374679661,"washingtonpost","2018-06-20"
"1064","text42642",2,0.509726590368784,"washingtonpost","2018-06-20"
"1065","text2401",3,0.608608851895807,"abcnews","2018-06-20"
"1066","text2454",3,0.852572152433446,"abcnews","2018-06-20"
"1067","text2455",3,0.849549980168868,"abcnews","2018-06-20"
"1068","text11405",3,0.369641111070172,"buzzfeed","2018-06-20"
"1069","text11419",3,0.369057572034817,"buzzfeed","2018-06-20"
"1070","text15078",3,0.338553228678439,"dailykos","2018-06-20"
"1071","text22714",3,0.494126868254792,"foxnews","2018-06-20"
"1072","text22763",3,0.655129748111631,"foxnews","2018-06-20"
"1073","text27776",3,0.333728491948626,"infowars","2018-06-20"
"1074","text28022",3,0.279624172350734,"infowars","2018-06-20"
"1075","text33424",3,0.592419234521695,"newyorker","2018-06-20"
"1076","text35391",3,0.482785213600033,"nytimes","2018-06-20"
"1077","text35401",3,0.809041783903869,"nytimes","2018-06-20"
"1078","text35431",3,0.911768547190659,"nytimes","2018-06-20"
"1079","text35475",3,0.47204936151467,"nytimes","2018-06-20"
"1080","text35500",3,0.692695653425352,"nytimes","2018-06-20"
"1081","text42592",3,0.404802433299557,"washingtonpost","2018-06-20"
"1082","text22680",4,0.427577650464889,"foxnews","2018-06-20"
"1083","text35400",4,0.483046972338446,"nytimes","2018-06-20"
"1084","text2386",5,0.780650867018218,"abcnews","2018-06-20"
"1085","text2523",5,0.287863990215963,"abcnews","2018-06-20"
"1086","text15038",5,0.674854802954267,"dailykos","2018-06-20"
"1087","text22585",5,0.597458913354526,"foxnews","2018-06-20"
"1088","text22753",5,0.526424992432593,"foxnews","2018-06-20"
"1089","text35393",5,0.339228500463803,"nytimes","2018-06-20"
"1090","text35439",5,0.718266477915345,"nytimes","2018-06-20"
"1091","text35465",5,0.310450281256858,"nytimes","2018-06-20"
"1092","text35555",5,0.454534895524173,"nytimes","2018-06-20"
"1093","text38366",5,0.77333969913529,"politico","2018-06-20"
"1094","text42585",5,0.379980579193559,"washingtonpost","2018-06-20"
"1095","text42674",5,0.418921944644941,"washingtonpost","2018-06-20"
"1096","text2660",1,0.873971262645512,"abcnews","2018-06-21"
"1097","text2673",1,0.921517429919901,"abcnews","2018-06-21"
"1098","text2676",1,0.516191879676151,"abcnews","2018-06-21"
"1099","text2694",1,0.646296027022116,"abcnews","2018-06-21"
"1100","text2812",1,0.785831382255689,"abcnews","2018-06-21"
"1101","text2815",1,0.92218577619889,"abcnews","2018-06-21"
"1102","text2816",1,0.581971442161908,"abcnews","2018-06-21"
"1103","text2827",1,0.881128716767315,"abcnews","2018-06-21"
"1104","text2854",1,0.622604165605858,"abcnews","2018-06-21"
"1105","text11463",1,0.896058866320893,"buzzfeed","2018-06-21"
"1106","text16013",1,0.333301579840651,"foxnews","2018-06-21"
"1107","text16907",1,0.564728000795567,"foxnews","2018-06-21"
"1108","text17034",1,0.740864052221791,"foxnews","2018-06-21"
"1109","text17105",1,0.80061891229852,"foxnews","2018-06-21"
"1110","text22734",1,0.758700154352941,"foxnews","2018-06-21"
"1111","text22767",1,0.876172409681582,"foxnews","2018-06-21"
"1112","text22768",1,0.876172409681582,"foxnews","2018-06-21"
"1113","text22785",1,0.509841120281673,"foxnews","2018-06-21"
"1114","text22809",1,0.635897662943029,"foxnews","2018-06-21"
"1115","text22810",1,0.461109181468928,"foxnews","2018-06-21"
"1116","text35503",1,0.539052161764517,"nytimes","2018-06-21"
"1117","text35586",1,0.537075131434991,"nytimes","2018-06-21"
"1118","text35593",1,0.755172256035149,"nytimes","2018-06-21"
"1119","text2706",2,0.6821412389728,"abcnews","2018-06-21"
"1120","text2778",2,0.671548826067385,"abcnews","2018-06-21"
"1121","text2866",2,0.6821412389728,"abcnews","2018-06-21"
"1122","text16929",2,0.659870179664517,"foxnews","2018-06-21"
"1123","text22736",2,0.528261118282212,"foxnews","2018-06-21"
"1124","text27775",2,0.586769128257282,"infowars","2018-06-21"
"1125","text42649",2,0.357990199998289,"washingtonpost","2018-06-21"
"1126","text42651",2,0.391417846631674,"washingtonpost","2018-06-21"
"1127","text42698",2,0.490803556478308,"washingtonpost","2018-06-21"
"1128","text42701",2,0.353060327433059,"washingtonpost","2018-06-21"
"1129","text42707",2,0.646220150997186,"washingtonpost","2018-06-21"
"1130","text42710",2,0.854749760347273,"washingtonpost","2018-06-21"
"1131","text2564",3,0.471832926108785,"abcnews","2018-06-21"
"1132","text2626",3,0.493880113134465,"abcnews","2018-06-21"
"1133","text11440",3,0.592290800172605,"buzzfeed","2018-06-21"
"1134","text17048",3,0.267463617246811,"foxnews","2018-06-21"
"1135","text17093",3,0.328105621787052,"foxnews","2018-06-21"
"1136","text17104",3,0.412515228475053,"foxnews","2018-06-21"
"1137","text22828",3,0.641102137996888,"foxnews","2018-06-21"
"1138","text27873",3,0.405140104541883,"infowars","2018-06-21"
"1139","text33467",3,0.788498428554338,"newyorker","2018-06-21"
"1140","text35556",3,0.915244146244878,"nytimes","2018-06-21"
"1141","text35572",3,0.873485815793643,"nytimes","2018-06-21"
"1142","text35673",3,0.951697242436756,"nytimes","2018-06-21"
"1143","text35721",3,0.921377702591058,"nytimes","2018-06-21"
"1144","text42680",3,0.795647957581638,"washingtonpost","2018-06-21"
"1145","text42685",3,0.888849741838385,"washingtonpost","2018-06-21"
"1146","text17010",4,0.544578865715269,"foxnews","2018-06-21"
"1147","text17040",4,0.391414491519494,"foxnews","2018-06-21"
"1148","text2795",5,0.913692301344346,"abcnews","2018-06-21"
"1149","text11562",5,0.492218546986173,"buzzfeed","2018-06-21"
"1150","text15075",5,0.810643217555872,"dailykos","2018-06-21"
"1151","text16996",5,0.742715195295654,"foxnews","2018-06-21"
"1152","text16999",5,0.861778451453176,"foxnews","2018-06-21"
"1153","text35608",5,0.464824694267249,"nytimes","2018-06-21"
"1154","text42695",5,0.403137785556053,"washingtonpost","2018-06-21"
"1155","text2830",1,0.802785651668034,"abcnews","2018-06-22"
"1156","text2834",1,0.641118689128945,"abcnews","2018-06-22"
"1157","text2906",1,0.398687287462637,"abcnews","2018-06-22"
"1158","text2910",1,0.445314622601129,"abcnews","2018-06-22"
"1159","text2924",1,0.437530520352746,"abcnews","2018-06-22"
"1160","text17009",1,0.822095673773753,"foxnews","2018-06-22"
"1161","text17038",1,0.810394395056277,"foxnews","2018-06-22"
"1162","text17050",1,0.454360440330599,"foxnews","2018-06-22"
"1163","text17125",1,0.351966156732017,"foxnews","2018-06-22"
"1164","text17127",1,0.559825448236938,"foxnews","2018-06-22"
"1165","text35772",1,0.666090317286967,"nytimes","2018-06-22"
"1166","text27891",2,0.380745304501262,"infowars","2018-06-22"
"1167","text35660",2,0.361671026102514,"nytimes","2018-06-22"
"1168","text35709",2,0.607085272746873,"nytimes","2018-06-22"
"1169","text35755",2,0.427276102281033,"nytimes","2018-06-22"
"1170","text35756",2,0.444057279736975,"nytimes","2018-06-22"
"1171","text38384",2,0.666251942582569,"politico","2018-06-22"
"1172","text42716",2,0.43348935132177,"washingtonpost","2018-06-22"
"1173","text42718",2,0.362354083279377,"washingtonpost","2018-06-22"
"1174","text42719",2,0.416779072482828,"washingtonpost","2018-06-22"
"1175","text2799",3,0.321614848756087,"abcnews","2018-06-22"
"1176","text11483",3,0.561941095488124,"buzzfeed","2018-06-22"
"1177","text11514",3,0.530253904395664,"buzzfeed","2018-06-22"
"1178","text15112",3,0.499206024004018,"dailykos","2018-06-22"
"1179","text15118",3,0.642935160346669,"dailykos","2018-06-22"
"1180","text16995",3,0.499345653174423,"foxnews","2018-06-22"
"1181","text33441",3,0.486234069111416,"newyorker","2018-06-22"
"1182","text35638",3,0.938481377002742,"nytimes","2018-06-22"
"1183","text35769",3,0.65626048327043,"nytimes","2018-06-22"
"1184","text35775",3,0.824271493999141,"nytimes","2018-06-22"
"1185","text35885",3,0.485054378623309,"nytimes","2018-06-22"
"1186","text42736",3,0.808133456838279,"washingtonpost","2018-06-22"
"1187","text2836",4,0.721192136792536,"abcnews","2018-06-22"
"1188","text15140",4,0.605871207832378,"dailykos","2018-06-22"
"1189","text17096",4,0.711319535982341,"foxnews","2018-06-22"
"1190","text27882",4,0.729224100219723,"infowars","2018-06-22"
"1191","text33443",4,0.535070685191576,"newyorker","2018-06-22"
"1192","text35658",4,0.730374820957828,"nytimes","2018-06-22"
"1193","text17051",5,0.792811675871759,"foxnews","2018-06-22"
"1194","text35606",5,0.430148681454025,"nytimes","2018-06-22"
"1195","text35741",5,0.619783233202705,"nytimes","2018-06-22"
"1196","text38379",5,0.372362158337438,"politico","2018-06-22"
"1197","text15110",6,0.520319029145404,"dailykos","2018-06-22"
"1198","text17072",6,0.430195860110711,"foxnews","2018-06-22"
"1199","text17109",6,0.46011895827339,"foxnews","2018-06-22"
"1200","text2945",1,0.833471236624469,"abcnews","2018-06-23"
"1201","text3000",1,0.898351647136809,"abcnews","2018-06-23"
"1202","text3012",1,0.631958741663881,"abcnews","2018-06-23"
"1203","text17134",1,0.884699686991662,"foxnews","2018-06-23"
"1204","text17166",1,0.703725829461903,"foxnews","2018-06-23"
"1205","text17193",1,0.467381525572496,"foxnews","2018-06-23"
"1206","text17261",1,0.884214705200732,"foxnews","2018-06-23"
"1207","text17293",1,0.945806710521592,"foxnews","2018-06-23"
"1208","text2974",2,0.390134445086844,"abcnews","2018-06-23"
"1209","text35759",2,0.714015670569596,"nytimes","2018-06-23"
"1210","text35785",2,0.385826440993409,"nytimes","2018-06-23"
"1211","text7166",3,0.33668653529105,"bloomberg","2018-06-23"
"1212","text11470",3,0.806375829330337,"buzzfeed","2018-06-23"
"1213","text11498",3,0.748323900257908,"buzzfeed","2018-06-23"
"1214","text15135",3,0.393301371995751,"dailykos","2018-06-23"
"1215","text17187",3,0.494176195035503,"foxnews","2018-06-23"
"1216","text27854",3,0.444512153445091,"infowars","2018-06-23"
"1217","text35803",3,0.73774931431423,"nytimes","2018-06-23"
"1218","text35817",3,0.373328761835741,"nytimes","2018-06-23"
"1219","text15111",4,0.433629293572541,"dailykos","2018-06-23"
"1220","text2920",5,0.513234200495067,"abcnews","2018-06-23"
"1221","text3148",5,0.802353472357066,"abcnews","2018-06-23"
"1222","text2946",6,0.484564372811531,"abcnews","2018-06-23"
"1223","text3016",1,0.68885009124434,"abcnews","2018-06-24"
"1224","text3017",1,0.869282638277635,"abcnews","2018-06-24"
"1225","text3092",1,0.518313577952356,"abcnews","2018-06-24"
"1226","text17235",1,0.61239565106288,"foxnews","2018-06-24"
"1227","text17250",1,0.866268095749781,"foxnews","2018-06-24"
"1228","text17268",1,0.551997654729081,"foxnews","2018-06-24"
"1229","text17278",1,0.69563864680762,"foxnews","2018-06-24"
"1230","text17315",1,0.830165598222811,"foxnews","2018-06-24"
"1231","text17322",1,0.837041331393051,"foxnews","2018-06-24"
"1232","text17339",1,0.866689162751254,"foxnews","2018-06-24"
"1233","text17393",1,0.735854381261933,"foxnews","2018-06-24"
"1234","text17422",1,0.927881063505269,"foxnews","2018-06-24"
"1235","text40331",1,0.927530862665411,"thinkprogress","2018-06-24"
"1236","text3019",2,0.392418561558788,"abcnews","2018-06-24"
"1237","text15166",2,0.305170691441473,"dailykos","2018-06-24"
"1238","text38386",2,0.406510034873328,"politico","2018-06-24"
"1239","text2965",3,0.422563977156358,"abcnews","2018-06-24"
"1240","text3093",3,0.250934513576177,"abcnews","2018-06-24"
"1241","text11543",3,0.732585130734788,"buzzfeed","2018-06-24"
"1242","text15123",3,0.360366429113747,"dailykos","2018-06-24"
"1243","text17324",3,0.357990707134214,"foxnews","2018-06-24"
"1244","text17372",3,0.648030258527032,"foxnews","2018-06-24"
"1245","text35789",3,0.33950902993074,"nytimes","2018-06-24"
"1246","text35875",3,0.423982735844411,"nytimes","2018-06-24"
"1247","text35876",3,0.413650271012805,"nytimes","2018-06-24"
"1248","text3057",4,0.493296582526423,"abcnews","2018-06-24"
"1249","text3006",5,0.916620928188307,"abcnews","2018-06-24"
"1250","text17254",5,0.337993791600426,"foxnews","2018-06-24"
"1251","text17448",5,0.377427516350517,"foxnews","2018-06-24"
"1252","text38387",5,0.502109439646542,"politico","2018-06-24"
"1253","text38389",5,0.417191171211537,"politico","2018-06-24"
"1254","text42798",5,0.516334675656122,"washingtonpost","2018-06-24"
"1255","text17286",6,0.694405209977223,"foxnews","2018-06-24"
"1256","text17299",6,0.43006129399997,"foxnews","2018-06-24"
"1257","text3045",1,0.819354243764702,"abcnews","2018-06-25"
"1258","text3109",1,0.776654957398985,"abcnews","2018-06-25"
"1259","text3110",1,0.964997817266093,"abcnews","2018-06-25"
"1260","text3127",1,0.86649510444408,"abcnews","2018-06-25"
"1261","text3165",1,0.816066345173394,"abcnews","2018-06-25"
"1262","text3223",1,0.747656366634848,"abcnews","2018-06-25"
"1263","text3234",1,0.559865808777811,"abcnews","2018-06-25"
"1264","text3235",1,0.77037293948232,"abcnews","2018-06-25"
"1265","text3250",1,0.891315741115819,"abcnews","2018-06-25"
"1266","text11571",1,0.778053841063774,"buzzfeed","2018-06-25"
"1267","text17304",1,0.477997077566198,"foxnews","2018-06-25"
"1268","text17306",1,0.829486875978217,"foxnews","2018-06-25"
"1269","text17321",1,0.894128607206733,"foxnews","2018-06-25"
"1270","text17385",1,0.460456019495373,"foxnews","2018-06-25"
"1271","text17559",1,0.966713359371619,"foxnews","2018-06-25"
"1272","text17564",1,0.889829213503425,"foxnews","2018-06-25"
"1273","text17608",1,0.847789174593724,"foxnews","2018-06-25"
"1274","text17609",1,0.678250876512034,"foxnews","2018-06-25"
"1275","text17645",1,0.744613016448806,"foxnews","2018-06-25"
"1276","text35917",1,0.460775923793234,"nytimes","2018-06-25"
"1277","text35979",1,0.654154831149518,"nytimes","2018-06-25"
"1278","text3080",2,0.792020197818662,"abcnews","2018-06-25"
"1279","text3131",2,0.586231251986697,"abcnews","2018-06-25"
"1280","text11867",2,0.668249660980491,"cnbc","2018-06-25"
"1281","text17333",2,0.62090381232339,"foxnews","2018-06-25"
"1282","text17373",2,0.79389291254709,"foxnews","2018-06-25"
"1283","text28199",2,0.556467749336875,"infowars","2018-06-25"
"1284","text35986",2,0.459959236793124,"nytimes","2018-06-25"
"1285","text40357",2,0.396727578481875,"thinkprogress","2018-06-25"
"1286","text42813",2,0.500092158439025,"washingtonpost","2018-06-25"
"1287","text42826",2,0.395328651949173,"washingtonpost","2018-06-25"
"1288","text42850",2,0.612742807167695,"washingtonpost","2018-06-25"
"1289","text42917",2,0.693066258370148,"washingtonpost","2018-06-25"
"1290","text3102",3,0.542431123836308,"abcnews","2018-06-25"
"1291","text3119",3,0.621164460488561,"abcnews","2018-06-25"
"1292","text3153",3,0.535482516759102,"abcnews","2018-06-25"
"1293","text3230",3,0.553979011021504,"abcnews","2018-06-25"
"1294","text3243",3,0.621164460488561,"abcnews","2018-06-25"
"1295","text11533",3,0.66964843853838,"buzzfeed","2018-06-25"
"1296","text11573",3,0.472465973663753,"buzzfeed","2018-06-25"
"1297","text15197",3,0.522584325218439,"dailykos","2018-06-25"
"1298","text15209",3,0.567174850008832,"dailykos","2018-06-25"
"1299","text17313",3,0.46363522060285,"foxnews","2018-06-25"
"1300","text17316",3,0.540208733609403,"foxnews","2018-06-25"
"1301","text17563",3,0.786275205017931,"foxnews","2018-06-25"
"1302","text17593",3,0.393726044522002,"foxnews","2018-06-25"
"1303","text17621",3,0.947373832889248,"foxnews","2018-06-25"
"1304","text28208",3,0.753481883253262,"infowars","2018-06-25"
"1305","text33473",3,0.849431812281151,"newyorker","2018-06-25"
"1306","text33486",3,0.776344588649945,"newyorker","2018-06-25"
"1307","text33487",3,0.744434366096903,"newyorker","2018-06-25"
"1308","text33491",3,0.863427456120284,"newyorker","2018-06-25"
"1309","text35845",3,0.519821634743233,"nytimes","2018-06-25"
"1310","text35852",3,0.433351837240425,"nytimes","2018-06-25"
"1311","text42835",3,0.402739354342753,"washingtonpost","2018-06-25"
"1312","text17647",4,0.519063274200433,"foxnews","2018-06-25"
"1313","text15163",5,0.828571086320502,"dailykos","2018-06-25"
"1314","text17347",5,0.37644042340949,"foxnews","2018-06-25"
"1315","text35928",5,0.385220114655603,"nytimes","2018-06-25"
"1316","text38398",5,0.410752626093315,"politico","2018-06-25"
"1317","text42815",5,0.30350171447366,"washingtonpost","2018-06-25"
"1318","text11595",6,0.34292282237231,"buzzfeed","2018-06-25"
"1319","text17450",6,0.280635418631789,"foxnews","2018-06-25"
"1320","text35870",6,0.376055300555892,"nytimes","2018-06-25"
"1321","text3197",1,0.655219100723457,"abcnews","2018-06-26"
"1322","text3217",1,0.739150291674108,"abcnews","2018-06-26"
"1323","text3285",1,0.606731874079332,"abcnews","2018-06-26"
"1324","text3373",1,0.739458978238463,"abcnews","2018-06-26"
"1325","text3394",1,0.633240875780794,"abcnews","2018-06-26"
"1326","text3396",1,0.789760920163335,"abcnews","2018-06-26"
"1327","text3397",1,0.768831015399772,"abcnews","2018-06-26"
"1328","text11612",1,0.928093488177488,"buzzfeed","2018-06-26"
"1329","text17496",1,0.775288714574877,"foxnews","2018-06-26"
"1330","text17504",1,0.630863263141944,"foxnews","2018-06-26"
"1331","text17546",1,0.756529556475738,"foxnews","2018-06-26"
"1332","text17579",1,0.709040665493937,"foxnews","2018-06-26"
"1333","text17835",1,0.542497335698919,"foxnews","2018-06-26"
"1334","text17836",1,0.558431138877863,"foxnews","2018-06-26"
"1335","text17838",1,0.695492050653104,"foxnews","2018-06-26"
"1336","text17879",1,0.49682668360226,"foxnews","2018-06-26"
"1337","text36017",1,0.283115131811685,"nytimes","2018-06-26"
"1338","text36077",1,0.450401744772246,"nytimes","2018-06-26"
